ID,YEAR,MONTH,DAY,DAEV,DAPR,DAWM,EVAP,MDEV,MDPR,MDWM,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WDMV,WT01,WT03,WT04,WT09,WT11,WT14,WT16,WT18
USC00042964,1941,7,22,,,,587.0,,,,0.0,0.0,,356.0,122.0,,37.0,,,,,,,,
USC00042964,1941,7,23,,,,785.0,,,,0.0,0.0,,322.0,139.0,,77.0,,,,,,,,
USC00042964,1941,7,24,,,,792.0,,,,0.0,0.0,,317.0,111.0,,79.0,,,,,,,,
USC00042964,1941,7,25,,,,678.0,,,,0.0,0.0,,261.0,83.0,,77.0,,,,,,,,
USC00042964,1941,7,26,,,,716.0,,,,0.0,0.0,,267.0,78.0,,76.0,,,,,,,,
USC00042964,1941,7,27,,,,610.0,,,,0.0,0.0,,256.0,89.0,,80.0,,,,,,,,
USC00042964,1941,7,28,,,,455.0,,,,13.0,0.0,,267.0,89.0,,47.0,,,,,,,,
USC00042964,1941,7,29,,,,500.0,,,,0.0,0.0,,317.0,78.0,,53.0,,,,,,,,
USC00042964,1941,7,3,,,,630.0,,,,0.0,0.0,,300.0,94.0,,60.0,,,,,,,,
USC00042964,1941,7,30,,,,465.0,,,,0.0,0.0,,289.0,111.0,,72.0,,,,,,,,
USC00042964,1941,7,31,,,,490.0,,,,0.0,0.0,,300.0,83.0,,45.0,,,,,,,,
USC00042964,1941,7,4,,,,691.0,,,,0.0,0.0,,322.0,111.0,,72.0,,,,,,,,
USC00042964,1941,7,5,,,,625.0,,,,0.0,0.0,,356.0,122.0,,50.0,,,,,,,,
USC00042964,1941,7,6,,,,599.0,,,,0.0,0.0,,333.0,128.0,,37.0,,,,,,,,
USC00042964,1941,7,7,,,,800.0,,,,0.0,0.0,,333.0,122.0,,66.0,,,,,,,,
USC00042964,1941,7,8,,,,838.0,,,,0.0,0.0,,339.0,122.0,,87.0,,,,,,,,
USC00042964,1941,7,9,,,,630.0,,,,0.0,0.0,,344.0,117.0,,29.0,,,,,,,,
USC00042964,1941,8,1,,,,503.0,,,,0.0,,,294.0,94.0,,51.0,,,,,,,,
USC00042964,1941,8,10,,,,389.0,,,,0.0,,,278.0,89.0,,69.0,,,,,,,,
USC00042964,1941,8,11,,,,373.0,,,,0.0,,,278.0,144.0,,39.0,,,,,,,,
USC00042964,1941,8,12,,,,457.0,,,,0.0,,,272.0,83.0,,80.0,,,,,,,,
USC00042964,1941,8,13,,,,518.0,,,,0.0,,,311.0,61.0,,56.0,,,,,,,,
USC00042964,1941,8,14,,,,523.0,,,,0.0,,,339.0,100.0,,37.0,,,,,,,,
USC00042964,1941,8,15,,,,594.0,,,,0.0,,,333.0,94.0,,37.0,,,,,,,,
USC00042964,1941,8,16,,,,544.0,,,,0.0,,,333.0,94.0,,26.0,,,,,,,,
USC00042964,1941,8,17,,,,747.0,,,,38.0,,,361.0,133.0,,119.0,,,,,,,,
USC00042964,1941,8,18,,,,335.0,,,,0.0,,,294.0,111.0,,45.0,,,,,,,,
USC00042964,1941,8,19,,,,371.0,,,,0.0,,,317.0,89.0,,37.0,,,,,,,,
USC00042964,1941,8,2,,,,798.0,,,,0.0,,,294.0,83.0,,82.0,,,,,,,,
USC00042964,1941,8,20,,,,399.0,,,,0.0,,,300.0,89.0,,45.0,,,,,,,,
USC00042964,1941,8,21,,,,615.0,,,,0.0,,,306.0,78.0,,61.0,,,,,,,,
USC00042964,1941,8,22,,,,546.0,,,,0.0,,,289.0,67.0,,80.0,,,,,,,,
USC00042964,1941,8,23,,,,422.0,,,,0.0,,,289.0,94.0,,50.0,,,,,,,,
USC00042964,1941,8,24,,,,663.0,,,,0.0,,,289.0,83.0,,60.0,,,,,,,,
USC00042964,1941,8,25,,,,559.0,,,,0.0,,,267.0,44.0,,48.0,,,,,,,,
USC00042964,1941,8,26,,,,632.0,,,,0.0,,,239.0,72.0,,76.0,,,,,,,,
USC00042964,1941,8,27,,,,625.0,,,,0.0,,,228.0,89.0,,114.0,,,,,,,,
USC00042964,1941,8,28,,,,579.0,,,,0.0,,,244.0,56.0,,60.0,,,,,,,,
USC00042964,1941,8,29,,,,338.0,,,,112.0,,,239.0,83.0,,64.0,,,,,,,,
USC00042964,1941,8,3,,,,711.0,,,,0.0,,,267.0,61.0,,76.0,,,,,,,,
USC00042964,1941,8,30,,,,348.0,,,,0.0,,,222.0,33.0,,50.0,,,,,,,,
USC00042964,1941,8,31,,,,279.0,,,,0.0,,,239.0,33.0,,101.0,,,,,,,,
USC00042964,1941,8,4,,,,645.0,,,,0.0,,,272.0,67.0,,71.0,,,,,,,,
USC00042964,1941,8,5,,,,582.0,,,,0.0,,,300.0,83.0,,79.0,,,,,,,,
USC00042964,1941,8,6,,,,693.0,,,,0.0,,,333.0,72.0,,34.0,,,,,,,,
USC00042964,1941,8,7,,,,564.0,,,,0.0,,,311.0,100.0,,40.0,,,,,,,,
USC00042964,1941,8,8,,,,328.0,,,,0.0,,,322.0,156.0,,24.0,,,,,,,,
USC00042964,1941,8,9,,,,561.0,,,,0.0,,,322.0,106.0,,35.0,,,,,,,,
USC00042964,1941,9,1,,,,384.0,,,,0.0,,,239.0,56.0,-9999.0,29.0,,,,,,,,
USC00042964,1941,9,10,,,,594.0,,,,0.0,,,267.0,39.0,-9999.0,58.0,,,,,,,,
USC00042964,1941,9,11,,,,503.0,,,,0.0,,,228.0,106.0,-9999.0,103.0,,,,,,,,
USC00042964,1941,9,12,,,,544.0,,,,3.0,,,211.0,72.0,-9999.0,90.0,,,,,,,,
USC00042964,1941,9,13,,,,284.0,,,,0.0,,,228.0,0.0,-9999.0,27.0,,,,,,,,
USC00042964,1941,9,14,,,,470.0,,,,0.0,,,239.0,39.0,-9999.0,61.0,,,,,,,,
USC00042964,1941,9,15,,,,424.0,,,,0.0,,,250.0,17.0,-9999.0,47.0,,,,,,,,
USC00042964,1941,9,16,,,,384.0,,,,0.0,,,283.0,39.0,-9999.0,21.0,,,,,,,,
USC00042964,1941,9,17,,,,427.0,,,,0.0,,,267.0,28.0,-9999.0,53.0,,,,,,,,
USC00042964,1941,9,18,,,,422.0,,,,0.0,,,267.0,67.0,-9999.0,68.0,,,,,,,,
USC00042964,1941,9,19,,,,257.0,,,,20.0,,,156.0,33.0,-9999.0,43.0,,,,,,,,
USC00042964,1941,9,2,,,,310.0,,,,33.0,,,206.0,100.0,-9999.0,50.0,,,,,,,,
USC00042964,1941,9,20,,,,569.0,,,,0.0,,,200.0,11.0,-9999.0,26.0,,,,,,,,
USC00042964,1941,9,21,,,,300.0,,,,0.0,,,178.0,-11.0,-9999.0,34.0,,,,,,,,
USC00042964,1941,9,22,,,,389.0,,,,0.0,,,200.0,11.0,-9999.0,90.0,,,,,,,,
USC00042964,1941,9,23,,,,335.0,,,,0.0,,,239.0,17.0,-9999.0,34.0,,,,,,,,
USC00042964,1941,9,24,,,,251.0,,,,0.0,,,261.0,17.0,-9999.0,21.0,,,,,,,,
USC00042964,1941,9,25,,,,351.0,,,,0.0,,,283.0,28.0,-9999.0,40.0,,,,,,,,
USC00042964,1941,9,26,,,,409.0,,,,0.0,,,300.0,33.0,-9999.0,55.0,,,,,,,,
USC00042964,1941,9,27,,,,368.0,,,,0.0,,,278.0,11.0,-9999.0,32.0,,,,,,,,
USC00042964,1941,9,28,,,,429.0,,,,0.0,,,222.0,11.0,-9999.0,56.0,,,,,,,,
USC00042964,1941,9,29,,,,297.0,,,,0.0,,,267.0,22.0,-9999.0,16.0,,,,,,,,
USC00042964,1941,9,3,,,,356.0,,,,0.0,,,239.0,33.0,-9999.0,69.0,,,,,,,,
USC00042964,1941,9,30,,,,257.0,,,,0.0,,,289.0,11.0,100.0,18.0,,,,,,,,
USC00042964,1941,9,31,,,,-9999.0,,,,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00042964,1941,9,4,,,,295.0,,,,0.0,,,294.0,61.0,-9999.0,43.0,,,,,,,,
USC00042964,1941,9,5,,,,269.0,,,,0.0,,,322.0,89.0,-9999.0,29.0,,,,,,,,
USC00042964,1941,9,6,,,,536.0,,,,0.0,,,283.0,78.0,-9999.0,39.0,,,,,,,,
USC00042964,1941,9,7,,,,582.0,,,,0.0,,,244.0,50.0,-9999.0,47.0,,,,,,,,
USC00042964,1941,9,8,,,,683.0,,,,0.0,,,267.0,56.0,-9999.0,121.0,,,,,,,,
USC00042964,1941,9,9,,,,338.0,,,,0.0,,,283.0,33.0,72.0,47.0,,,,,,,,
USC00042964,1941,10,1,,,,168.0,,,,0.0,,,239.0,44.0,,47.0,,,,,,,,
USC00042964,1941,10,10,,,,394.0,,,,0.0,,,244.0,-39.0,,58.0,,,,,,,,
USC00042964,1941,10,11,,,,363.0,,,,0.0,,,233.0,-33.0,,21.0,,,,,,,,
USC00042964,1941,10,12,,,,330.0,,,,0.0,,,106.0,11.0,,42.0,,,,,,,,
USC00042964,1941,10,13,,,,124.0,,,,43.0,,,183.0,-44.0,,11.0,,,,,,,,
USC00042964,1941,10,14,,,,203.0,,,,0.0,,,244.0,-33.0,,23.0,,,,,,,,
USC00042964,1941,10,15,,,,239.0,,,,0.0,,,250.0,-17.0,,14.0,,,,,,,,
USC00042964,1941,10,16,,,,241.0,,,,0.0,,,267.0,6.0,,19.0,,,,,,,,
USC00042964,1941,10,17,,,,234.0,,,,0.0,,,278.0,6.0,,21.0,,,,,,,,
USC00042964,1941,10,18,,,,295.0,,,,0.0,,,267.0,22.0,,29.0,,,,,,,,
USC00042964,1941,10,19,,,,295.0,,,,18.0,,,117.0,67.0,,116.0,,,,,,,,
USC00042964,1941,10,2,,,,272.0,,,,0.0,,,256.0,44.0,,90.0,,,,,,,,
USC00042964,1941,10,20,,,,231.0,,,,10.0,,,189.0,61.0,,71.0,,,,,,,,
USC00042964,1941,10,21,,,,269.0,,,,0.0,,,217.0,44.0,,68.0,,,,,,,,
USC00042964,1941,10,22,,,,264.0,,,,0.0,,,211.0,-11.0,,32.0,,,,,,,,
USC00042964,1941,10,23,,,,246.0,,,,0.0,,,233.0,-33.0,,50.0,,,,,,,,
USC00042964,1941,10,24,,,,262.0,,,,0.0,,,211.0,0.0,,40.0,,,,,,,,
USC00042964,1941,10,25,,,,229.0,,,,0.0,,,144.0,28.0,,77.0,,,,,,,,
USC00042964,1941,10,26,,,,315.0,,,,0.0,,,100.0,0.0,,40.0,,,,,,,,
USC00042964,1941,10,27,,,,102.0,,,,84.0,,,133.0,22.0,,8.0,,,,,,,,
USC00042964,1941,10,28,,,,132.0,,,,10.0,,,156.0,44.0,,60.0,,,,,,,,
USC00042964,1941,10,29,,,,218.0,,,,0.0,,,150.0,0.0,,29.0,,,,,,,,
USC00042964,1941,10,3,,,,470.0,,,,0.0,,,267.0,28.0,,95.0,,,,,,,,
USC00042964,1941,10,30,,,,147.0,,,,0.0,,,189.0,-33.0,,39.0,,,,,,,,
USC00042964,1941,10,31,,,,183.0,,,,0.0,,,122.0,-11.0,,18.0,,,,,,,,
USC00042964,1941,10,4,,,,257.0,,,,0.0,,,156.0,17.0,,42.0,,,,,,,,
USC00042964,1941,10,5,,,,246.0,,,,0.0,,,161.0,-28.0,,68.0,,,,,,,,
USC00042964,1941,10,6,,,,279.0,,,,0.0,,,211.0,-50.0,,14.0,,,,,,,,
USC00042964,1941,10,7,,,,366.0,,,,0.0,,,189.0,-56.0,,43.0,,,,,,,,
USC00042964,1941,10,8,,,,292.0,,,,0.0,,,206.0,-33.0,,53.0,,,,,,,,
USC00042964,1941,10,9,,,,389.0,,,,0.0,,,217.0,-56.0,,21.0,,,,,,,,
USC00042964,1941,11,1,,,,48.0,,,,23.0,,,111.0,33.0,,14.0,,,,,,,,
USC00042964,1941,11,10,,,,76.0,,,,0.0,,,211.0,-6.0,,5.0,,,,,,,,
USC00042964,1941,11,11,,,,99.0,,,,0.0,,,206.0,-22.0,,18.0,,,,,,,,
USC00042964,1941,11,12,,,,48.0,,,,0.0,,,178.0,-11.0,,5.0,,,,,,,,
USC00042964,1941,11,13,,,,69.0,,,,0.0,,,150.0,28.0,,16.0,,,,,,,,
USC00042964,1941,11,14,,,,109.0,,,,0.0,,,178.0,56.0,,97.0,,,,,,,,
USC00042964,1941,11,15,,,,254.0,,,,0.0,,,194.0,33.0,,138.0,,,,,,,,
USC00042964,1941,11,16,,,,239.0,,,,94.0,,,67.0,39.0,,111.0,,,,,,,,
USC00042964,1941,11,17,,,,188.0,,,,36.0,,,78.0,-33.0,,79.0,,,,,,,,
USC00042964,1941,11,18,,,,152.0,,,,0.0,,,89.0,-78.0,,13.0,,,,,,,,
USC00042964,1941,11,19,,,,155.0,,,,0.0,,,89.0,-83.0,,10.0,,,,,,,,
USC00042964,1941,11,2,,,,102.0,,,,140.0,,,111.0,61.0,,16.0,,,,,,,,
USC00042964,1941,11,20,,,,140.0,,,,0.0,,,89.0,-78.0,,53.0,,,,,,,,
USC00042964,1941,11,21,,,,157.0,,,,0.0,,,133.0,-89.0,,23.0,,,,,,,,
USC00042964,1941,11,22,,,,185.0,,,,0.0,,,111.0,-67.0,,10.0,,,,,,,,
USC00042964,1941,11,23,,,,147.0,,,,0.0,,,150.0,-56.0,,23.0,,,,,,,,
USC00042964,1941,11,24,,,,124.0,,,,0.0,,,156.0,-78.0,,8.0,,,,,,,,
USC00042964,1941,11,25,,,,135.0,,,,0.0,,,139.0,-78.0,,5.0,,,,,,,,
USC00042964,1941,11,26,,,,122.0,,,,0.0,,,156.0,-83.0,,6.0,,,,,,,,
USC00042964,1941,11,27,,,,97.0,,,,0.0,,,72.0,-78.0,,21.0,,,,,,,,
USC00042964,1941,11,28,,,,130.0,,,,0.0,,,133.0,-50.0,,18.0,,,,,,,,
USC00042964,1941,11,29,,,,109.0,,,,0.0,,,78.0,-17.0,,24.0,,,,,,,,
USC00042964,1941,11,3,,,,104.0,,,,0.0,,,133.0,67.0,,6.0,,,,,,,,
USC00042964,1941,11,30,,,,15.0,,,,74.0,,,106.0,6.0,,16.0,,,,,,,,
USC00042964,1941,11,31,,,,-9999.0,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1941,11,4,,,,51.0,,,,20.0,,,211.0,44.0,,23.0,,,,,,,,
USC00042964,1941,11,5,,,,56.0,,,,0.0,,,239.0,17.0,,6.0,,,,,,,,
USC00042964,1941,11,6,,,,150.0,,,,0.0,,,239.0,17.0,,14.0,,,,,,,,
USC00042964,1941,11,7,,,,109.0,,,,0.0,,,233.0,17.0,,32.0,,,,,,,,
USC00042964,1941,11,8,,,,89.0,,,,0.0,,,244.0,28.0,,10.0,,,,,,,,
USC00042964,1941,11,9,,,,137.0,,,,0.0,,,239.0,-6.0,,3.0,,,,,,,,
USC00042964,1941,12,1,,,,28.0,,,,25.0,0.0,-9999.0,94.0,33.0,,6.0,,,,,,,,
USC00042964,1941,12,10,,,,61.0,,,,-9999.0,0.0,-9999.0,122.0,-39.0,,5.0,,,,,,,,
USC00042964,1941,12,11,,,,84.0,,,,-9999.0,0.0,-9999.0,128.0,-56.0,,3.0,,,,,,,,
USC00042964,1941,12,12,,,,170.0,,,,10.0,0.0,-9999.0,61.0,-56.0,,6.0,,,,,,,,
USC00042964,1941,12,13,,,,119.0,,,,3.0,0.0,-9999.0,100.0,0.0,,6.0,,,,,,,,
USC00042964,1941,12,14,,,,150.0,,,,264.0,0.0,-9999.0,106.0,6.0,,63.0,,,,,,,,
USC00042964,1941,12,15,,,,-9999.0,,,,28.0,0.0,-9999.0,133.0,11.0,,32.0,,,,,,,,
USC00042964,1941,12,16,,,,-9999.0,,,,33.0,0.0,-9999.0,78.0,67.0,,169.0,,,,,,,,
USC00042964,1941,12,17,,,,122.0,,,,229.0,0.0,-9999.0,122.0,0.0,,61.0,,,,,,,,
USC00042964,1941,12,18,,,,157.0,,,,15.0,0.0,-9999.0,94.0,0.0,,142.0,,,,,,,,
USC00042964,1941,12,19,,,,89.0,,,,0.0,0.0,-9999.0,128.0,28.0,,47.0,,,,,,,,
USC00042964,1941,12,2,,,,147.0,,,,71.0,0.0,-9999.0,111.0,33.0,,13.0,,,,,,,,
USC00042964,1941,12,20,,,,109.0,,,,124.0,0.0,-9999.0,78.0,11.0,,105.0,,,,,,,,
USC00042964,1941,12,21,,,,-9999.0,,,,25.0,0.0,-9999.0,11.0,-22.0,,8.0,,,,,,,,
USC00042964,1941,12,22,,,,-9999.0,,,,15.0,0.0,0.0,28.0,-11.0,,8.0,,,,,,,,
USC00042964,1941,12,23,,,,94.0,,,,97.0,64.0,76.0,56.0,-6.0,,14.0,,,,,,,,
USC00042964,1941,12,24,,,,104.0,,,,-9999.0,0.0,25.0,44.0,-78.0,,18.0,,,,,,,,
USC00042964,1941,12,25,,,,-9999.0,,,,3.0,25.0,25.0,22.0,-72.0,,10.0,,,,,,,,
USC00042964,1941,12,26,,,,-9999.0,,,,48.0,76.0,102.0,39.0,-133.0,,2.0,,,,,,,,
USC00042964,1941,12,27,,,,-9999.0,,,,8.0,13.0,102.0,6.0,-150.0,,5.0,,,,,,,,
USC00042964,1941,12,28,,,,-9999.0,,,,46.0,76.0,152.0,33.0,-78.0,,5.0,,,,,,,,
USC00042964,1941,12,29,,,,168.0,,,,3.0,0.0,127.0,50.0,-56.0,,5.0,,,,,,,,
USC00042964,1941,12,3,,,,-9999.0,,,,295.0,0.0,-9999.0,67.0,44.0,,130.0,,,,,,,,
USC00042964,1941,12,30,,,,66.0,,,,0.0,0.0,76.0,56.0,-28.0,,8.0,,,,,,,,
USC00042964,1941,12,31,,,,-9999.0,,,,89.0,140.0,203.0,44.0,-83.0,,2.0,,,,,,,,
USC00042964,1941,12,4,,,,155.0,,,,0.0,0.0,-9999.0,78.0,0.0,,103.0,,,,,,,,
USC00042964,1941,12,5,,,,107.0,,,,-9999.0,0.0,-9999.0,133.0,-28.0,,5.0,,,,,,,,
USC00042964,1941,12,6,,,,76.0,,,,-9999.0,0.0,-9999.0,128.0,-39.0,,3.0,,,,,,,,
USC00042964,1941,12,7,,,,81.0,,,,-9999.0,0.0,-9999.0,133.0,-50.0,,3.0,,,,,,,,
USC00042964,1941,12,8,,,,89.0,,,,-9999.0,0.0,-9999.0,111.0,-67.0,,2.0,,,,,,,,
USC00042964,1941,12,9,,,,71.0,,,,-9999.0,0.0,-9999.0,94.0,-50.0,,3.0,,,,,,,,
USC00042964,1942,1,1,,,,-9999.0,,,,0.0,0.0,203.0,-22.0,-206.0,,24.0,,,,,,,,
USC00042964,1942,1,10,,,,-9999.0,,,,0.0,0.0,51.0,117.0,-56.0,,3.0,,,,,,,,
USC00042964,1942,1,11,,,,-9999.0,,,,0.0,0.0,51.0,111.0,-61.0,,2.0,,,,,,,,
USC00042964,1942,1,12,,,,-9999.0,,,,0.0,0.0,51.0,94.0,-78.0,,3.0,,,,,,,,
USC00042964,1942,1,13,,,,-9999.0,,,,0.0,0.0,51.0,122.0,-67.0,,3.0,,,,,,,,
USC00042964,1942,1,14,,,,-9999.0,,,,0.0,0.0,25.0,133.0,-72.0,,5.0,,,,,,,,
USC00042964,1942,1,15,,,,-9999.0,,,,0.0,0.0,0.0,50.0,-78.0,,14.0,,,,,,,,
USC00042964,1942,1,16,,,,-9999.0,,,,43.0,0.0,0.0,89.0,-56.0,,50.0,,,,,,,,
USC00042964,1942,1,17,,,,-9999.0,,,,0.0,0.0,0.0,44.0,-89.0,,6.0,,,,,,,,
USC00042964,1942,1,18,,,,-9999.0,,,,0.0,0.0,-9999.0,83.0,-89.0,,5.0,,,,,,,,
USC00042964,1942,1,19,,,,-9999.0,,,,0.0,0.0,-9999.0,94.0,-78.0,,26.0,,,,,,,,
USC00042964,1942,1,2,,,,-9999.0,,,,0.0,0.0,203.0,-6.0,-211.0,,18.0,,,,,,,,
USC00042964,1942,1,20,,,,-9999.0,,,,0.0,0.0,-9999.0,100.0,-61.0,,11.0,,,,,,,,
USC00042964,1942,1,21,,,,-9999.0,,,,0.0,0.0,-9999.0,122.0,-56.0,,14.0,,,,,,,,
USC00042964,1942,1,22,,,,-9999.0,,,,66.0,0.0,-9999.0,100.0,-44.0,,14.0,,,,,,,,
USC00042964,1942,1,23,,,,-9999.0,,,,43.0,0.0,0.0,89.0,-6.0,,79.0,,,,,,,,
USC00042964,1942,1,24,,,,38.0,,,,15.0,0.0,0.0,78.0,0.0,,37.0,,,,,,,,
USC00042964,1942,1,25,,,,5.0,,,,206.0,0.0,-9999.0,72.0,11.0,,63.0,,,,,,,,
USC00042964,1942,1,26,,,,41.0,,,,97.0,0.0,-9999.0,122.0,11.0,,29.0,,,,,,,,
USC00042964,1942,1,27,,,,84.0,,,,257.0,0.0,-9999.0,100.0,44.0,,37.0,,,,,,,,
USC00042964,1942,1,28,,,,-9999.0,,,,180.0,20.0,25.0,83.0,-11.0,,55.0,,,,,,,,
USC00042964,1942,1,29,,,,-9999.0,,,,0.0,0.0,0.0,83.0,-67.0,,8.0,,,,,,,,
USC00042964,1942,1,3,,,,-9999.0,,,,0.0,0.0,178.0,0.0,-189.0,,16.0,,,,,,,,
USC00042964,1942,1,30,,,,168.0,,,,5.0,5.0,0.0,44.0,-67.0,,10.0,,,,,,,,
USC00042964,1942,1,31,,,,10.0,,,,8.0,0.0,0.0,72.0,-11.0,,5.0,,,,,,,,
USC00042964,1942,1,4,,,,-9999.0,,,,0.0,0.0,178.0,33.0,-183.0,,14.0,,,,,,,,
USC00042964,1942,1,5,,,,-9999.0,,,,0.0,0.0,152.0,33.0,-172.0,,16.0,,,,,,,,
USC00042964,1942,1,6,,,,-9999.0,,,,0.0,0.0,152.0,0.0,-139.0,,10.0,,,,,,,,
USC00042964,1942,1,7,,,,-9999.0,,,,46.0,51.0,178.0,28.0,-89.0,,18.0,,,,,,,,
USC00042964,1942,1,8,,,,-9999.0,,,,33.0,0.0,102.0,72.0,-11.0,,3.0,,,,,,,,
USC00042964,1942,1,9,,,,-9999.0,,,,0.0,0.0,76.0,122.0,-33.0,,2.0,,,,,,,,
USC00042964,1942,2,1,,,,124.0,,,,0.0,0.0,-9999.0,78.0,0.0,,82.0,,,,,,,,
USC00042964,1942,2,10,,,,211.0,,,,0.0,0.0,-9999.0,122.0,-22.0,,16.0,,,,,,,,
USC00042964,1942,2,11,,,,155.0,,,,0.0,0.0,-9999.0,111.0,-39.0,,31.0,,,,,,,,
USC00042964,1942,2,12,,,,180.0,,,,0.0,0.0,-9999.0,61.0,-44.0,,18.0,,,,,,,,
USC00042964,1942,2,13,,,,239.0,,,,0.0,0.0,-9999.0,56.0,-22.0,,145.0,,,,,,,,
USC00042964,1942,2,14,,,,216.0,,,,0.0,0.0,-9999.0,89.0,-67.0,,121.0,,,,,,,,
USC00042964,1942,2,15,,,,201.0,,,,0.0,0.0,-9999.0,111.0,-72.0,,16.0,,,,,,,,
USC00042964,1942,2,16,,,,175.0,,,,0.0,0.0,-9999.0,122.0,-61.0,,26.0,,,,,,,,
USC00042964,1942,2,17,,,,173.0,,,,0.0,0.0,-9999.0,100.0,-56.0,,18.0,,,,,,,,
USC00042964,1942,2,18,,,,163.0,,,,0.0,0.0,-9999.0,83.0,-33.0,,19.0,,,,,,,,
USC00042964,1942,2,19,,,,292.0,,,,0.0,0.0,-9999.0,122.0,-39.0,,82.0,,,,,,,,
USC00042964,1942,2,2,,,,86.0,,,,150.0,0.0,-9999.0,83.0,11.0,,6.0,,,,,,,,
USC00042964,1942,2,20,,,,58.0,,,,10.0,0.0,0.0,89.0,-22.0,,43.0,,,,,,,,
USC00042964,1942,2,21,,,,107.0,,,,0.0,0.0,-9999.0,11.0,-22.0,,69.0,,,,,,,,
USC00042964,1942,2,22,,,,-9999.0,,,,114.0,127.0,127.0,72.0,-189.0,,16.0,,,,,,,,
USC00042964,1942,2,23,,,,-9999.0,,,,0.0,0.0,51.0,61.0,-172.0,,2.0,,,,,,,,
USC00042964,1942,2,24,,,,335.0,,,,53.0,76.0,102.0,94.0,-39.0,,19.0,,,,,,,,
USC00042964,1942,2,25,,,,-9999.0,,,,69.0,102.0,76.0,94.0,-150.0,,18.0,,,,,,,,
USC00042964,1942,2,26,,,,-9999.0,,,,0.0,0.0,76.0,78.0,-156.0,,11.0,,,,,,,,
USC00042964,1942,2,27,,,,-9999.0,,,,0.0,0.0,76.0,100.0,-128.0,,8.0,,,,,,,,
USC00042964,1942,2,28,,,,572.0,,,,0.0,0.0,51.0,111.0,-78.0,,11.0,,,,,,,,
USC00042964,1942,2,29,,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1942,2,3,,,,183.0,,,,109.0,0.0,0.0,78.0,0.0,,103.0,,,,,,,,
USC00042964,1942,2,30,,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1942,2,31,,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1942,2,4,,,,46.0,,,,20.0,0.0,-9999.0,56.0,17.0,,101.0,,,,,,,,
USC00042964,1942,2,5,,,,124.0,,,,114.0,0.0,0.0,44.0,-6.0,,39.0,,,,,,,,
USC00042964,1942,2,6,,,,-9999.0,,,,724.0,0.0,-9999.0,67.0,0.0,,43.0,,,,,,,,
USC00042964,1942,2,7,,,,99.0,,,,282.0,0.0,-9999.0,56.0,0.0,,27.0,,,,,,,,
USC00042964,1942,2,8,,,,155.0,,,,0.0,0.0,-9999.0,89.0,-50.0,,29.0,,,,,,,,
USC00042964,1942,2,9,,,,178.0,,,,0.0,0.0,-9999.0,111.0,-39.0,,87.0,,,,,,,,
USC00042964,1942,3,1,,,,147.0,,,,0.0,0.0,25.0,161.0,-83.0,,11.0,,,,,,,,
USC00042964,1942,3,10,,,,64.0,,,,36.0,0.0,-9999.0,111.0,17.0,,19.0,,,,,,,,
USC00042964,1942,3,11,,,,86.0,,,,71.0,0.0,-9999.0,100.0,33.0,,14.0,,,,,,,,
USC00042964,1942,3,12,,,,99.0,,,,76.0,0.0,-9999.0,78.0,11.0,,13.0,,,,,,,,
USC00042964,1942,3,13,,,,206.0,,,,30.0,25.0,25.0,17.0,-22.0,,116.0,,,,,,,,
USC00042964,1942,3,14,,,,180.0,,,,0.0,0.0,25.0,17.0,-33.0,,47.0,,,,,,,,
USC00042964,1942,3,15,,,,157.0,,,,0.0,0.0,25.0,106.0,-56.0,,138.0,,,,,,,,
USC00042964,1942,3,16,,,,241.0,,,,0.0,0.0,0.0,139.0,-50.0,,103.0,,,,,,,,
USC00042964,1942,3,17,,,,178.0,,,,0.0,0.0,-9999.0,111.0,-44.0,,40.0,,,,,,,,
USC00042964,1942,3,18,,,,224.0,,,,0.0,0.0,-9999.0,100.0,-33.0,,72.0,,,,,,,,
USC00042964,1942,3,19,,,,483.0,,,,0.0,0.0,-9999.0,117.0,-33.0,,121.0,,,,,,,,
USC00042964,1942,3,2,,,,180.0,,,,0.0,0.0,0.0,139.0,-56.0,,13.0,,,,,,,,
USC00042964,1942,3,20,,,,584.0,,,,0.0,0.0,-9999.0,172.0,-44.0,,90.0,,,,,,,,
USC00042964,1942,3,21,,,,292.0,,,,0.0,0.0,-9999.0,156.0,-50.0,,40.0,,,,,,,,
USC00042964,1942,3,22,,,,351.0,,,,0.0,0.0,-9999.0,100.0,-28.0,,80.0,,,,,,,,
USC00042964,1942,3,23,,,,300.0,,,,0.0,0.0,-9999.0,133.0,-22.0,,71.0,,,,,,,,
USC00042964,1942,3,24,,,,340.0,,,,97.0,102.0,76.0,78.0,-89.0,,63.0,,,,,,,,
USC00042964,1942,3,25,,,,244.0,,,,0.0,0.0,0.0,89.0,-78.0,,11.0,,,,,,,,
