ID,YEAR,MONTH,DAY,DAEV,DAPR,DAWM,EVAP,MDEV,MDPR,MDWM,MNPN,MXPN,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WDMV,WT01
USC00044534,1963,12,3,,,,18.0,,,,,,0.0,0.0,0.0,78.0,39.0,44.0,63.0,
USC00044534,1963,12,30,,,,0.0,,,,,,0.0,0.0,0.0,67.0,28.0,50.0,71.0,
USC00044534,1963,12,31,,,,0.0,,,,,,0.0,0.0,0.0,117.0,0.0,17.0,48.0,
USC00044534,1963,12,4,,,,20.0,,,,,,0.0,0.0,0.0,67.0,22.0,28.0,69.0,
USC00044534,1963,12,5,,,,18.0,,,,,,0.0,0.0,0.0,61.0,28.0,33.0,72.0,
USC00044534,1963,12,6,,,,3.0,,,,,,0.0,0.0,0.0,50.0,22.0,39.0,66.0,
USC00044534,1963,12,7,,,,10.0,,,,,,0.0,0.0,0.0,78.0,33.0,50.0,69.0,
USC00044534,1963,12,8,,,,33.0,,,,,,0.0,0.0,0.0,133.0,11.0,78.0,315.0,
USC00044534,1963,12,9,,,,0.0,,,,,,0.0,0.0,0.0,100.0,22.0,94.0,45.0,
USC00044534,1964,1,1,,,,23.0,,,,,,0.0,0.0,0.0,78.0,-17.0,-11.0,84.0,
USC00044534,1964,1,10,,,,23.0,,,,,,0.0,0.0,0.0,150.0,0.0,61.0,69.0,
USC00044534,1964,1,11,,,,38.0,,,,,,0.0,0.0,0.0,128.0,17.0,44.0,140.0,
USC00044534,1964,1,12,,,,30.0,,,,,,0.0,0.0,0.0,128.0,11.0,56.0,111.0,
USC00044534,1964,1,13,,,,0.0,,,,,,0.0,0.0,0.0,156.0,6.0,22.0,84.0,
USC00044534,1964,1,14,,,,0.0,,,,,,0.0,0.0,0.0,133.0,6.0,61.0,108.0,
USC00044534,1964,1,15,,,,76.0,,,,,,0.0,0.0,0.0,122.0,-11.0,28.0,140.0,
USC00044534,1964,1,16,,,,0.0,,,,,,0.0,0.0,0.0,133.0,-22.0,22.0,72.0,
USC00044534,1964,1,17,,,,30.0,,,,,,0.0,0.0,0.0,150.0,-11.0,44.0,60.0,
USC00044534,1964,1,18,,,,0.0,,,,,,0.0,0.0,0.0,167.0,44.0,117.0,138.0,
USC00044534,1964,1,19,,,,0.0,,,,,,0.0,0.0,0.0,150.0,39.0,50.0,79.0,
USC00044534,1964,1,2,,,,5.0,,,,,,0.0,0.0,0.0,94.0,-11.0,61.0,79.0,
USC00044534,1964,1,20,,,,38.0,,,,,,0.0,0.0,0.0,161.0,28.0,94.0,166.0,
USC00044534,1964,1,21,,,,41.0,,,,,,41.0,0.0,0.0,189.0,44.0,44.0,447.0,
USC00044534,1964,1,22,,,,36.0,,,,,,142.0,0.0,0.0,133.0,44.0,67.0,253.0,
USC00044534,1964,1,23,,,,18.0,,,,,,10.0,0.0,0.0,117.0,-11.0,22.0,148.0,
USC00044534,1964,1,24,,,,25.0,,,,,,0.0,0.0,0.0,133.0,11.0,39.0,61.0,
USC00044534,1964,1,25,,,,28.0,,,,,,0.0,0.0,0.0,128.0,28.0,56.0,87.0,
USC00044534,1964,1,26,,,,0.0,,,,,,0.0,0.0,0.0,144.0,44.0,72.0,93.0,
USC00044534,1964,1,27,,,,38.0,,,,,,0.0,0.0,0.0,150.0,-11.0,0.0,105.0,
USC00044534,1964,1,28,,,,20.0,,,,,,0.0,0.0,0.0,156.0,-6.0,67.0,51.0,
USC00044534,1964,1,29,,,,5.0,,,,,,0.0,0.0,0.0,100.0,56.0,67.0,80.0,
USC00044534,1964,1,3,,,,23.0,,,,,,0.0,0.0,0.0,122.0,22.0,33.0,134.0,
USC00044534,1964,1,30,,,,0.0,,,,,,0.0,0.0,0.0,83.0,61.0,67.0,68.0,
USC00044534,1964,1,31,,,,3.0,,,,,,0.0,0.0,0.0,106.0,67.0,83.0,56.0,
USC00044534,1964,1,4,,,,0.0,,,,,,0.0,0.0,0.0,117.0,-6.0,33.0,76.0,
USC00044534,1964,1,5,,,,0.0,,,,,,0.0,0.0,0.0,61.0,22.0,39.0,82.0,
USC00044534,1964,1,6,,,,0.0,,,,,,0.0,0.0,0.0,106.0,-28.0,28.0,58.0,
USC00044534,1964,1,7,,,,33.0,,,,,,0.0,0.0,0.0,117.0,-22.0,61.0,47.0,
USC00044534,1964,1,8,,,,10.0,,,,,,0.0,0.0,0.0,111.0,56.0,83.0,87.0,
USC00044534,1964,1,9,,,,0.0,,,,,,0.0,0.0,0.0,139.0,-28.0,0.0,92.0,
USC00044534,1964,2,1,,,,10.0,,,,,,0.0,0.0,0.0,106.0,39.0,67.0,64.0,
USC00044534,1964,2,10,,,,38.0,,,,,,0.0,0.0,0.0,194.0,28.0,67.0,87.0,
USC00044534,1964,2,11,,,,33.0,,,,,,0.0,0.0,0.0,211.0,61.0,94.0,92.0,
USC00044534,1964,2,12,,,,28.0,,,,,,0.0,0.0,0.0,172.0,39.0,72.0,238.0,
USC00044534,1964,2,13,,,,61.0,,,,,,0.0,0.0,0.0,167.0,6.0,78.0,126.0,
USC00044534,1964,2,14,,,,53.0,,,,,,0.0,0.0,0.0,156.0,17.0,56.0,174.0,
USC00044534,1964,2,15,,,,0.0,,,,,,0.0,0.0,0.0,156.0,11.0,56.0,129.0,
USC00044534,1964,2,16,,,,0.0,,,,,,0.0,0.0,0.0,144.0,33.0,61.0,148.0,
USC00044534,1964,2,17,,,,114.0,,,,,,0.0,0.0,0.0,144.0,11.0,56.0,164.0,
USC00044534,1964,2,18,,,,76.0,,,,,,0.0,0.0,0.0,167.0,11.0,39.0,77.0,
USC00044534,1964,2,19,,,,30.0,,,,,,0.0,0.0,0.0,194.0,33.0,39.0,80.0,
USC00044534,1964,2,2,,,,0.0,,,,,,0.0,0.0,0.0,117.0,61.0,83.0,51.0,
USC00044534,1964,2,20,,,,48.0,,,,,,0.0,0.0,0.0,211.0,33.0,111.0,108.0,
USC00044534,1964,2,21,,,,53.0,,,,,,0.0,0.0,0.0,211.0,61.0,94.0,98.0,
USC00044534,1964,2,22,,,,38.0,,,,,,0.0,0.0,0.0,217.0,61.0,100.0,53.0,
USC00044534,1964,2,23,,,,0.0,,,,,,0.0,0.0,0.0,206.0,83.0,100.0,111.0,
USC00044534,1964,2,24,,,,94.0,,,,,,0.0,0.0,0.0,156.0,56.0,89.0,105.0,
USC00044534,1964,2,25,,,,97.0,,,,,,0.0,0.0,0.0,222.0,50.0,67.0,93.0,
USC00044534,1964,2,26,,,,13.0,,,,,,0.0,0.0,0.0,150.0,0.0,67.0,85.0,
USC00044534,1964,2,27,,,,51.0,,,,,,0.0,0.0,0.0,172.0,28.0,50.0,69.0,
USC00044534,1964,2,28,,,,38.0,,,,,,0.0,0.0,0.0,194.0,39.0,78.0,95.0,
USC00044534,1964,2,29,,,,48.0,,,,,,15.0,0.0,0.0,194.0,39.0,61.0,108.0,
USC00044534,1964,2,3,,,,0.0,,,,,,0.0,0.0,0.0,122.0,17.0,22.0,53.0,
USC00044534,1964,2,30,,,,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
USC00044534,1964,2,31,,,,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
USC00044534,1964,2,4,,,,30.0,,,,,,0.0,0.0,0.0,133.0,-6.0,6.0,85.0,
USC00044534,1964,2,5,,,,25.0,,,,,,0.0,0.0,0.0,172.0,6.0,39.0,55.0,
USC00044534,1964,2,6,,,,20.0,,,,,,0.0,0.0,0.0,167.0,44.0,61.0,105.0,
USC00044534,1964,2,7,,,,36.0,,,,,,0.0,0.0,0.0,150.0,22.0,44.0,101.0,
USC00044534,1964,2,8,,,,30.0,,,,,,0.0,0.0,0.0,167.0,11.0,22.0,60.0,
USC00044534,1964,2,9,,,,33.0,,,,,,0.0,0.0,0.0,178.0,17.0,67.0,80.0,
USC00044534,1964,3,1,-9999.0,,,-9999.0,-9999.0,,,,,0.0,0.0,0.0,156.0,17.0,28.0,105.0,
USC00044534,1964,3,10,-9999.0,,,79.0,-9999.0,,,,,0.0,0.0,0.0,178.0,0.0,44.0,80.0,
USC00044534,1964,3,11,-9999.0,,,36.0,-9999.0,,,,,0.0,0.0,0.0,183.0,50.0,94.0,92.0,
USC00044534,1964,3,12,-9999.0,,,76.0,-9999.0,,,,,0.0,0.0,0.0,217.0,83.0,89.0,277.0,
USC00044534,1964,3,13,-9999.0,,,8.0,-9999.0,,,,,8.0,0.0,0.0,144.0,28.0,83.0,98.0,
USC00044534,1964,3,14,-9999.0,,,-9999.0,-9999.0,,,,,0.0,0.0,0.0,172.0,50.0,61.0,124.0,
USC00044534,1964,3,15,2.0,,,-9999.0,76.0,,,,,0.0,0.0,0.0,206.0,56.0,117.0,64.0,
USC00044534,1964,3,16,-9999.0,,,76.0,-9999.0,,,,,0.0,0.0,0.0,211.0,72.0,117.0,156.0,
USC00044534,1964,3,17,-9999.0,,,102.0,-9999.0,,,,,0.0,0.0,0.0,261.0,39.0,106.0,150.0,
USC00044534,1964,3,18,-9999.0,,,64.0,-9999.0,,,,,0.0,0.0,0.0,278.0,94.0,156.0,97.0,
USC00044534,1964,3,19,-9999.0,,,104.0,-9999.0,,,,,0.0,0.0,0.0,233.0,94.0,133.0,214.0,
USC00044534,1964,3,2,-9999.0,,,-9999.0,-9999.0,,,,,10.0,0.0,0.0,172.0,6.0,61.0,171.0,
USC00044534,1964,3,20,-9999.0,,,74.0,-9999.0,,,,,0.0,0.0,0.0,250.0,83.0,139.0,109.0,
USC00044534,1964,3,21,-9999.0,,,94.0,-9999.0,,,,,0.0,0.0,0.0,283.0,83.0,106.0,163.0,
USC00044534,1964,3,22,-9999.0,,,-9999.0,-9999.0,,,,,10.0,0.0,0.0,156.0,39.0,50.0,132.0,
USC00044534,1964,3,23,-9999.0,,,-9999.0,-9999.0,,,,,51.0,0.0,0.0,122.0,28.0,89.0,254.0,
USC00044534,1964,3,24,3.0,,,-9999.0,86.0,,,,,13.0,0.0,0.0,133.0,39.0,78.0,145.0,
USC00044534,1964,3,25,-9999.0,,,30.0,-9999.0,,,,,3.0,0.0,0.0,139.0,17.0,89.0,98.0,
USC00044534,1964,3,26,-9999.0,,,41.0,-9999.0,,,,,0.0,0.0,0.0,172.0,67.0,94.0,63.0,
USC00044534,1964,3,27,-9999.0,,,58.0,-9999.0,,,,,0.0,0.0,0.0,189.0,67.0,122.0,87.0,
USC00044534,1964,3,28,-9999.0,,,48.0,-9999.0,,,,,0.0,0.0,0.0,228.0,100.0,161.0,76.0,
USC00044534,1964,3,29,-9999.0,,,76.0,-9999.0,,,,,0.0,0.0,0.0,261.0,122.0,150.0,68.0,
USC00044534,1964,3,3,3.0,,,-9999.0,163.0,,,,,0.0,0.0,0.0,150.0,39.0,56.0,190.0,
USC00044534,1964,3,30,-9999.0,,,76.0,-9999.0,,,,,0.0,0.0,0.0,317.0,89.0,128.0,109.0,
USC00044534,1964,3,31,-9999.0,,,97.0,-9999.0,,,,,0.0,0.0,0.0,289.0,100.0,167.0,158.0,
USC00044534,1964,3,4,-9999.0,,,38.0,-9999.0,,,,,0.0,0.0,0.0,161.0,28.0,56.0,135.0,
USC00044534,1964,3,5,-9999.0,,,53.0,-9999.0,,,,,0.0,0.0,0.0,200.0,44.0,117.0,66.0,
USC00044534,1964,3,6,-9999.0,,,56.0,-9999.0,,,,,0.0,0.0,0.0,178.0,28.0,61.0,130.0,
USC00044534,1964,3,7,-9999.0,,,20.0,-9999.0,,,,,20.0,0.0,0.0,133.0,11.0,28.0,95.0,
USC00044534,1964,3,8,-9999.0,,,38.0,-9999.0,,,,,0.0,0.0,0.0,133.0,22.0,50.0,148.0,
USC00044534,1964,3,9,-9999.0,,,38.0,-9999.0,,,,,0.0,0.0,0.0,156.0,22.0,50.0,100.0,
USC00044534,1964,4,1,,,,28.0,,,,,,99.0,0.0,0.0,194.0,106.0,122.0,134.0,
USC00044534,1964,4,10,,,,79.0,,,,,,0.0,0.0,0.0,283.0,94.0,150.0,135.0,
USC00044534,1964,4,11,,,,81.0,,,,,,0.0,0.0,0.0,239.0,128.0,133.0,119.0,
USC00044534,1964,4,12,,,,76.0,,,,,,0.0,0.0,0.0,283.0,106.0,111.0,126.0,
USC00044534,1964,4,13,,,,127.0,,,,,,0.0,0.0,0.0,267.0,111.0,122.0,142.0,
USC00044534,1964,4,14,,,,140.0,,,,,,0.0,0.0,0.0,300.0,117.0,222.0,143.0,
USC00044534,1964,4,15,,,,97.0,,,,,,0.0,0.0,0.0,333.0,144.0,267.0,92.0,
USC00044534,1964,4,16,,,,114.0,,,,,,0.0,0.0,0.0,344.0,183.0,206.0,121.0,
USC00044534,1964,4,17,,,,114.0,,,,,,0.0,0.0,0.0,294.0,139.0,167.0,148.0,
USC00044534,1964,4,18,,,,99.0,,,,,,0.0,0.0,0.0,250.0,78.0,89.0,175.0,
USC00044534,1964,4,19,,,,84.0,,,,,,0.0,0.0,0.0,200.0,94.0,106.0,241.0,
USC00044534,1964,4,2,,,,36.0,,,,,,3.0,0.0,0.0,178.0,44.0,78.0,171.0,
USC00044534,1964,4,20,,,,38.0,,,,,,0.0,0.0,0.0,150.0,67.0,122.0,132.0,
USC00044534,1964,4,21,,,,99.0,,,,,,0.0,0.0,0.0,217.0,89.0,128.0,106.0,
USC00044534,1964,4,22,,,,76.0,,,,,,0.0,0.0,0.0,250.0,94.0,183.0,85.0,
USC00044534,1964,4,23,,,,114.0,,,,,,0.0,0.0,0.0,267.0,78.0,111.0,270.0,
USC00044534,1964,4,24,,,,61.0,,,,,,0.0,0.0,0.0,178.0,56.0,117.0,121.0,
USC00044534,1964,4,25,,,,76.0,,,,,,0.0,0.0,0.0,183.0,72.0,128.0,98.0,
USC00044534,1964,4,26,,,,0.0,,,,,,0.0,0.0,0.0,172.0,78.0,128.0,108.0,
USC00044534,1964,4,27,,,,38.0,,,,,,0.0,0.0,0.0,261.0,117.0,189.0,93.0,
USC00044534,1964,4,28,,,,114.0,,,,,,0.0,0.0,0.0,289.0,144.0,194.0,103.0,
USC00044534,1964,4,29,,,,99.0,,,,,,0.0,0.0,0.0,289.0,117.0,156.0,187.0,
USC00044534,1964,4,3,,,,71.0,,,,,,0.0,0.0,0.0,172.0,50.0,100.0,198.0,
USC00044534,1964,4,30,,,,104.0,,,,,,0.0,0.0,0.0,267.0,89.0,111.0,116.0,
USC00044534,1964,4,31,,,,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
USC00044534,1964,4,4,,,,74.0,,,,,,0.0,0.0,0.0,178.0,50.0,94.0,154.0,
USC00044534,1964,4,5,,,,71.0,,,,,,0.0,0.0,0.0,239.0,89.0,144.0,121.0,
USC00044534,1964,4,6,,,,38.0,,,,,,0.0,0.0,0.0,183.0,56.0,106.0,122.0,
USC00044534,1964,4,7,,,,76.0,,,,,,0.0,0.0,0.0,206.0,67.0,156.0,122.0,
USC00044534,1964,4,8,,,,86.0,,,,,,0.0,0.0,0.0,233.0,83.0,150.0,77.0,
USC00044534,1964,4,9,,,,89.0,,,,,,0.0,0.0,0.0,256.0,144.0,183.0,93.0,
USC00044534,1964,5,1,,,,76.0,,,,,,0.0,0.0,0.0,239.0,78.0,111.0,134.0,
USC00044534,1964,5,10,,,,114.0,,,,,,0.0,0.0,0.0,300.0,156.0,194.0,100.0,
USC00044534,1964,5,11,,,,114.0,,,,,,0.0,0.0,0.0,333.0,144.0,311.0,89.0,
USC00044534,1964,5,12,,,,114.0,,,,,,0.0,0.0,0.0,344.0,167.0,250.0,108.0,
USC00044534,1964,5,13,,,,114.0,,,,,,0.0,0.0,0.0,356.0,172.0,183.0,124.0,
USC00044534,1964,5,14,,,,142.0,,,,,,0.0,0.0,0.0,306.0,133.0,178.0,142.0,
USC00044534,1964,5,15,,,,112.0,,,,,,0.0,0.0,0.0,322.0,139.0,189.0,137.0,
USC00044534,1964,5,16,,,,114.0,,,,,,0.0,0.0,0.0,317.0,122.0,161.0,298.0,
USC00044534,1964,5,17,,,,76.0,,,,,,0.0,0.0,0.0,283.0,106.0,178.0,119.0,
USC00044534,1964,5,18,,,,38.0,,,,,,0.0,0.0,0.0,272.0,106.0,167.0,16.0,
USC00044534,1964,5,19,,,,112.0,,,,,,0.0,0.0,0.0,306.0,156.0,189.0,116.0,
USC00044534,1964,5,2,,,,91.0,,,,,,0.0,0.0,0.0,183.0,28.0,72.0,153.0,
USC00044534,1964,5,20,,,,117.0,,,,,,0.0,0.0,0.0,322.0,122.0,156.0,142.0,
USC00044534,1964,5,21,,,,104.0,,,,,,0.0,0.0,0.0,278.0,133.0,183.0,143.0,
USC00044534,1964,5,22,,,,112.0,,,,,,0.0,0.0,0.0,289.0,133.0,217.0,116.0,
USC00044534,1964,5,23,,,,102.0,,,,,,0.0,0.0,0.0,322.0,156.0,183.0,97.0,
USC00044534,1964,5,24,,,,114.0,,,,,,0.0,0.0,0.0,311.0,150.0,156.0,117.0,
USC00044534,1964,5,25,,,,114.0,,,,,,0.0,0.0,0.0,311.0,144.0,222.0,121.0,
USC00044534,1964,5,26,,,,94.0,,,,,,0.0,0.0,0.0,283.0,111.0,156.0,142.0,
USC00044534,1964,5,27,,,,112.0,,,,,,0.0,0.0,0.0,250.0,128.0,144.0,200.0,
USC00044534,1964,5,28,,,,81.0,,,,,,0.0,0.0,0.0,244.0,122.0,156.0,126.0,
USC00044534,1964,5,29,,,,84.0,,,,,,0.0,0.0,0.0,267.0,133.0,178.0,138.0,
USC00044534,1964,5,3,,,,76.0,,,,,,0.0,0.0,0.0,189.0,56.0,89.0,151.0,
USC00044534,1964,5,30,,,,124.0,,,,,,0.0,0.0,0.0,306.0,156.0,211.0,122.0,
USC00044534,1964,5,31,,,,119.0,,,,,,0.0,0.0,0.0,339.0,194.0,239.0,98.0,
USC00044534,1964,5,4,,,,38.0,,,,,,0.0,0.0,0.0,194.0,50.0,72.0,154.0,
USC00044534,1964,5,5,,,,76.0,,,,,,0.0,0.0,0.0,178.0,78.0,128.0,134.0,
USC00044534,1964,5,6,,,,58.0,,,,,,0.0,0.0,0.0,206.0,78.0,100.0,167.0,
USC00044534,1964,5,7,,,,76.0,,,,,,0.0,0.0,0.0,156.0,89.0,89.0,140.0,
USC00044534,1964,5,8,,,,38.0,,,,,,0.0,0.0,0.0,228.0,39.0,117.0,177.0,
USC00044534,1964,5,9,,,,76.0,,,,,,0.0,0.0,0.0,256.0,111.0,161.0,98.0,
USC00044534,1964,6,1,,,,152.0,,,,,,0.0,0.0,0.0,361.0,172.0,211.0,132.0,
USC00044534,1964,6,10,,,,76.0,,,,,,0.0,0.0,0.0,222.0,133.0,144.0,135.0,
USC00044534,1964,6,11,,,,74.0,,,,,,0.0,0.0,0.0,244.0,133.0,156.0,111.0,
USC00044534,1964,6,12,,,,76.0,,,,,,0.0,0.0,0.0,294.0,156.0,200.0,109.0,
USC00044534,1964,6,13,,,,150.0,,,,,,0.0,0.0,0.0,333.0,178.0,233.0,124.0,
USC00044534,1964,6,14,,,,76.0,,,,,,0.0,0.0,0.0,367.0,217.0,239.0,100.0,
USC00044534,1964,6,15,,,,191.0,,,,,,0.0,0.0,0.0,378.0,206.0,228.0,127.0,
USC00044534,1964,6,16,,,,114.0,,,,,,0.0,0.0,0.0,294.0,172.0,189.0,122.0,
USC00044534,1964,6,17,,,,114.0,,,,,,0.0,0.0,0.0,306.0,128.0,178.0,137.0,
USC00044534,1964,6,18,,,,107.0,,,,,,0.0,0.0,0.0,294.0,144.0,161.0,127.0,
USC00044534,1964,6,19,,,,107.0,,,,,,0.0,0.0,0.0,306.0,161.0,183.0,109.0,
USC00044534,1964,6,2,,,,114.0,,,,,,0.0,0.0,0.0,333.0,161.0,178.0,164.0,
USC00044534,1964,6,20,,,,107.0,,,,,,0.0,0.0,0.0,322.0,183.0,211.0,92.0,
USC00044534,1964,6,21,,,,114.0,,,,,,0.0,0.0,0.0,339.0,161.0,228.0,119.0,
USC00044534,1964,6,22,,,,114.0,,,,,,0.0,0.0,0.0,333.0,167.0,228.0,108.0,
USC00044534,1964,6,23,,,,175.0,,,,,,0.0,0.0,0.0,389.0,233.0,278.0,106.0,
USC00044534,1964,6,24,,,,178.0,,,,,,0.0,0.0,0.0,428.0,244.0,311.0,117.0,
USC00044534,1964,6,25,,,,173.0,,,,,,0.0,0.0,0.0,439.0,239.0,294.0,135.0,
USC00044534,1964,6,26,,,,218.0,,,,,,0.0,0.0,0.0,444.0,233.0,261.0,163.0,
USC00044534,1964,6,27,,,,152.0,,,,,,0.0,0.0,0.0,406.0,167.0,222.0,150.0,
USC00044534,1964,6,28,,,,152.0,,,,,,0.0,0.0,0.0,344.0,178.0,217.0,97.0,
USC00044534,1964,6,29,,,,114.0,,,,,,0.0,0.0,0.0,361.0,172.0,200.0,143.0,
USC00044534,1964,6,3,,,,104.0,,,,,,0.0,0.0,0.0,306.0,139.0,183.0,119.0,
USC00044534,1964,6,30,,,,152.0,,,,,,0.0,0.0,0.0,367.0,161.0,183.0,127.0,
USC00044534,1964,6,31,,,,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
USC00044534,1964,6,4,,,,114.0,,,,,,0.0,0.0,0.0,322.0,183.0,211.0,114.0,
USC00044534,1964,6,5,,,,102.0,,,,,,0.0,0.0,0.0,317.0,194.0,222.0,159.0,
USC00044534,1964,6,6,,,,76.0,,,,,,0.0,0.0,0.0,339.0,183.0,194.0,143.0,
USC00044534,1964,6,7,,,,152.0,,,,,,0.0,0.0,0.0,311.0,150.0,167.0,153.0,
USC00044534,1964,6,8,,,,152.0,,,,,,0.0,0.0,0.0,267.0,117.0,172.0,290.0,
USC00044534,1964,6,9,,,,76.0,,,,,,0.0,0.0,0.0,233.0,133.0,144.0,117.0,
USC00044534,1964,7,1,,,,140.0,,,,,,0.0,0.0,0.0,350.0,183.0,211.0,113.0,
USC00044534,1964,7,10,,,,152.0,,,,,,0.0,0.0,0.0,356.0,172.0,200.0,143.0,
USC00044534,1964,7,11,,,,152.0,,,,,,0.0,0.0,0.0,400.0,200.0,256.0,97.0,
USC00044534,1964,7,12,,,,152.0,,,,,,0.0,0.0,0.0,411.0,250.0,283.0,113.0,
USC00044534,1964,7,13,,,,191.0,,,,,,0.0,0.0,0.0,422.0,222.0,289.0,177.0,
USC00044534,1964,7,14,,,,188.0,,,,,,0.0,0.0,0.0,433.0,217.0,244.0,163.0,
USC00044534,1964,7,15,,,,175.0,,,,,,0.0,0.0,0.0,367.0,194.0,211.0,227.0,
USC00044534,1964,7,16,,,,112.0,,,,,,0.0,0.0,0.0,350.0,200.0,233.0,180.0,
USC00044534,1964,7,17,,,,152.0,,,,,,0.0,0.0,0.0,372.0,222.0,267.0,132.0,
USC00044534,1964,7,18,,,,173.0,,,,,,0.0,0.0,0.0,394.0,222.0,256.0,72.0,
USC00044534,1964,7,19,,,,175.0,,,,,,0.0,0.0,0.0,389.0,222.0,267.0,206.0,
USC00044534,1964,7,2,,,,152.0,,,,,,0.0,0.0,0.0,361.0,172.0,200.0,138.0,
USC00044534,1964,7,20,,,,152.0,,,,,,0.0,0.0,0.0,383.0,194.0,222.0,135.0,
USC00044534,1964,7,21,,,,137.0,,,,,,0.0,0.0,0.0,378.0,189.0,261.0,135.0,
USC00044534,1964,7,22,,,,168.0,,,,,,0.0,0.0,0.0,378.0,222.0,256.0,190.0,
USC00044534,1964,7,23,,,,145.0,,,,,,0.0,0.0,0.0,389.0,194.0,256.0,158.0,
USC00044534,1964,7,24,,,,152.0,,,,,,0.0,0.0,0.0,394.0,217.0,306.0,106.0,
USC00044534,1964,7,25,,,,137.0,,,,,,0.0,0.0,0.0,422.0,267.0,333.0,101.0,
USC00044534,1964,7,26,,,,168.0,,,,,,0.0,0.0,0.0,422.0,244.0,267.0,137.0,
USC00044534,1964,7,27,,,,150.0,,,,,,0.0,0.0,0.0,394.0,261.0,278.0,150.0,
USC00044534,1964,7,28,,,,142.0,,,,,,0.0,0.0,0.0,378.0,256.0,294.0,153.0,
USC00044534,1964,7,29,,,,163.0,,,,,,0.0,0.0,0.0,406.0,261.0,289.0,143.0,
USC00044534,1964,7,3,,,,114.0,,,,,,0.0,0.0,0.0,344.0,183.0,250.0,126.0,
USC00044534,1964,7,30,,,,168.0,,,,,,0.0,0.0,0.0,417.0,233.0,244.0,187.0,
USC00044534,1964,7,31,,,,147.0,,,,,,0.0,0.0,0.0,389.0,200.0,233.0,156.0,
USC00044534,1964,7,4,,,,152.0,,,,,,0.0,0.0,0.0,350.0,167.0,194.0,156.0,
USC00044534,1964,7,5,,,,76.0,,,,,,0.0,0.0,0.0,306.0,156.0,-9999.0,151.0,
USC00044534,1964,7,6,,,,114.0,,,,,,0.0,0.0,0.0,339.0,144.0,228.0,103.0,
USC00044534,1964,7,7,,,,152.0,,,,,,0.0,0.0,0.0,350.0,211.0,206.0,166.0,
USC00044534,1964,7,8,,,,114.0,,,,,,0.0,0.0,0.0,394.0,194.0,217.0,106.0,
USC00044534,1964,7,9,,,,152.0,,,,,,0.0,0.0,0.0,367.0,178.0,189.0,209.0,
USC00044534,1964,8,1,,,,114.0,,,,,,0.0,0.0,0.0,356.0,178.0,183.0,175.0,
USC00044534,1964,8,10,,,,152.0,,,,,,0.0,0.0,0.0,400.0,217.0,250.0,122.0,
USC00044534,1964,8,11,,,,152.0,,,,,,0.0,0.0,0.0,406.0,211.0,222.0,143.0,
USC00044534,1964,8,12,,,,152.0,,,,,,0.0,0.0,0.0,333.0,200.0,211.0,193.0,
USC00044534,1964,8,13,,,,114.0,,,,,,0.0,0.0,0.0,367.0,194.0,222.0,108.0,
USC00044534,1964,8,14,,,,152.0,,,,,,0.0,0.0,0.0,372.0,189.0,200.0,146.0,
USC00044534,1964,8,15,,,,102.0,,,,,,0.0,0.0,0.0,361.0,167.0,178.0,137.0,
USC00044534,1964,8,16,,,,94.0,,,,,,0.0,0.0,0.0,322.0,156.0,178.0,122.0,
USC00044534,1964,8,17,,,,114.0,,,,,,0.0,0.0,0.0,356.0,161.0,239.0,95.0,
USC00044534,1964,8,18,,,,119.0,,,,,,0.0,0.0,0.0,378.0,233.0,250.0,167.0,
USC00044534,1964,8,19,,,,130.0,,,,,,0.0,0.0,0.0,378.0,222.0,233.0,79.0,
USC00044534,1964,8,2,,,,130.0,,,,,,0.0,0.0,0.0,322.0,178.0,183.0,172.0,
USC00044534,1964,8,20,,,,163.0,,,,,,0.0,0.0,0.0,378.0,183.0,244.0,154.0,
USC00044534,1964,8,21,,,,142.0,,,,,,0.0,0.0,0.0,400.0,233.0,267.0,106.0,
USC00044534,1964,8,22,,,,135.0,,,,,,0.0,0.0,0.0,394.0,228.0,250.0,98.0,
USC00044534,1964,8,23,,,,127.0,,,,,,0.0,0.0,0.0,389.0,239.0,267.0,127.0,
USC00044534,1964,8,24,,,,152.0,,,,,,0.0,0.0,0.0,406.0,211.0,239.0,161.0,
USC00044534,1964,8,25,,,,140.0,,,,,,0.0,0.0,0.0,400.0,211.0,250.0,101.0,
USC00044534,1964,8,26,,,,152.0,,,,,,0.0,0.0,0.0,394.0,222.0,250.0,124.0,
USC00044534,1964,8,27,,,,155.0,,,,,,0.0,0.0,0.0,372.0,172.0,211.0,164.0,
USC00044534,1964,8,28,,,,112.0,,,,,,0.0,0.0,0.0,344.0,183.0,228.0,117.0,
USC00044534,1964,8,29,,,,152.0,,,,,,0.0,0.0,0.0,322.0,172.0,183.0,138.0,
USC00044534,1964,8,3,,,,114.0,,,,,,0.0,0.0,0.0,350.0,183.0,200.0,161.0,
USC00044534,1964,8,30,,,,124.0,,,,,,0.0,0.0,0.0,322.0,178.0,189.0,142.0,
