ID,YEAR,MONTH,DAY,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT07,WT08,WT09,WT11,WT13,WT14,WT16,WT18,WV03,WV07,WV20
USW00003104,1957,6,8,,,,0.0,0.0,0.0,,344.0,194.0,,,,,,,,,,,1.0,,,,,,,,,
USW00003104,1957,6,9,,,,0.0,0.0,0.0,,317.0,206.0,,,,,,,,,,,-9999.0,,,,,,,,,
USW00003104,1957,7,1,,,,0.0,0.0,0.0,,428.0,217.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,10,,,,0.0,0.0,0.0,,411.0,283.0,,,,,,,,1.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,11,,,,0.0,0.0,0.0,,433.0,256.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,12,,,,0.0,0.0,0.0,,444.0,261.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,13,,,,0.0,0.0,0.0,,450.0,250.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,14,,,,0.0,0.0,0.0,,450.0,267.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,15,,,,0.0,0.0,0.0,,450.0,283.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,16,,,,0.0,0.0,0.0,,400.0,272.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,17,,,,0.0,0.0,0.0,,406.0,278.0,,,,,,,,1.0,,,-9999.0,,,,,1.0,,,,
USW00003104,1957,7,18,,,,0.0,0.0,0.0,,400.0,239.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,19,,,,0.0,0.0,0.0,,417.0,222.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,2,,,,0.0,0.0,0.0,,456.0,300.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,20,,,,0.0,0.0,0.0,,422.0,206.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,21,,,,0.0,0.0,0.0,,422.0,233.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,22,,,,0.0,0.0,0.0,,417.0,178.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,23,,,,0.0,0.0,0.0,,422.0,239.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,24,,,,0.0,0.0,0.0,,450.0,250.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,25,,,,0.0,0.0,0.0,,428.0,233.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,26,,,,0.0,0.0,0.0,,411.0,239.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,27,,,,0.0,0.0,0.0,,417.0,233.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,28,,,,0.0,0.0,0.0,,422.0,256.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,29,,,,0.0,0.0,0.0,,439.0,256.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,3,,,,0.0,0.0,0.0,,472.0,317.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,30,,,,0.0,0.0,0.0,,472.0,306.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,31,,,,0.0,0.0,0.0,,472.0,300.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,4,,,,0.0,0.0,0.0,,461.0,261.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,5,,,,0.0,0.0,0.0,,433.0,267.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,6,,,,0.0,0.0,0.0,,439.0,261.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,7,,,,0.0,0.0,0.0,,422.0,278.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,7,8,,,,0.0,0.0,0.0,,428.0,250.0,,,,,,,,-9999.0,,,1.0,,,,,-9999.0,,,,
USW00003104,1957,7,9,,,,0.0,0.0,0.0,,428.0,278.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,1,,,,0.0,0.0,0.0,,428.0,289.0,,,,,,,,-9999.0,,,1.0,,,,,-9999.0,,,,
USW00003104,1957,8,10,,,,0.0,0.0,0.0,,394.0,250.0,,,,,,,,-9999.0,,,1.0,,,,,-9999.0,,,,
USW00003104,1957,8,11,,,,0.0,0.0,0.0,,394.0,250.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,12,,,,0.0,0.0,0.0,,394.0,256.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,13,,,,0.0,0.0,0.0,,417.0,256.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,14,,,,0.0,0.0,0.0,,428.0,283.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,15,,,,0.0,0.0,0.0,,417.0,272.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,16,,,,0.0,0.0,0.0,,422.0,256.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,17,,,,0.0,0.0,0.0,,422.0,278.0,,,,,,,,-9999.0,,,1.0,,,,,-9999.0,,,,
USW00003104,1957,8,18,,,,0.0,0.0,0.0,,417.0,278.0,,,,,,,,1.0,,,-9999.0,,,,,1.0,,,,
USW00003104,1957,8,19,,,,15.0,0.0,0.0,,333.0,250.0,,,,,,,,1.0,,,-9999.0,,,,,1.0,,,,
USW00003104,1957,8,2,,,,0.0,0.0,0.0,,433.0,250.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,20,,,,0.0,0.0,0.0,,350.0,250.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,21,,,,15.0,0.0,0.0,,372.0,244.0,,,,,,,,-9999.0,,,-9999.0,,,,,1.0,,,,
USW00003104,1957,8,22,,,,0.0,0.0,0.0,,411.0,228.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,23,,,,0.0,0.0,0.0,,433.0,267.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,24,,,,0.0,0.0,0.0,,411.0,300.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,25,,,,0.0,0.0,0.0,,428.0,244.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,26,,,,0.0,0.0,0.0,,400.0,267.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,27,,,,0.0,0.0,0.0,,417.0,244.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,28,,,,0.0,0.0,0.0,,394.0,261.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,29,,,,0.0,0.0,0.0,,361.0,217.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,3,,,,0.0,0.0,0.0,,422.0,261.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,30,,,,0.0,0.0,0.0,,339.0,178.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,31,,,,0.0,0.0,0.0,,356.0,211.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,4,,,,0.0,0.0,0.0,,417.0,233.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,5,,,,0.0,0.0,0.0,,411.0,211.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,6,,,,0.0,0.0,0.0,,400.0,239.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,7,,,,0.0,0.0,0.0,,400.0,239.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,8,,,,0.0,0.0,0.0,,411.0,244.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,8,9,,,,0.0,0.0,0.0,,411.0,244.0,,,,,,,,-9999.0,,,1.0,,,,,-9999.0,,,,
USW00003104,1957,9,1,,,,0.0,0.0,0.0,,372.0,167.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,10,,,,0.0,0.0,0.0,,411.0,256.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,11,,,,0.0,0.0,0.0,,406.0,244.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,12,,,,0.0,0.0,0.0,,361.0,239.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,13,,,,0.0,0.0,0.0,,389.0,222.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,14,,,,0.0,0.0,0.0,,389.0,233.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,15,,,,0.0,0.0,0.0,,394.0,222.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,16,,,,0.0,0.0,0.0,,372.0,228.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,17,,,,0.0,0.0,0.0,,339.0,211.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,18,,,,0.0,0.0,0.0,,350.0,206.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,19,,,,0.0,0.0,0.0,,350.0,217.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,2,,,,0.0,0.0,0.0,,394.0,183.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,20,,,,0.0,0.0,0.0,,361.0,206.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,21,,,,0.0,0.0,0.0,,394.0,183.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,22,,,,0.0,0.0,0.0,,394.0,161.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,23,,,,0.0,0.0,0.0,,406.0,183.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,24,,,,0.0,0.0,0.0,,406.0,206.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,25,,,,0.0,0.0,0.0,,406.0,228.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,26,,,,0.0,0.0,0.0,,383.0,233.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,27,,,,0.0,0.0,0.0,,383.0,217.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,28,,,,0.0,0.0,0.0,,406.0,189.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,29,,,,0.0,0.0,0.0,,383.0,217.0,,,,,,,,,,,,,,,,1.0,,,,
USW00003104,1957,9,3,,,,0.0,0.0,0.0,,411.0,222.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,30,,,,0.0,0.0,0.0,,378.0,211.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,31,,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,4,,,,0.0,0.0,0.0,,417.0,222.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,5,,,,0.0,0.0,0.0,,428.0,289.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,6,,,,0.0,0.0,0.0,,444.0,256.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,7,,,,0.0,0.0,0.0,,428.0,222.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,8,,,,0.0,0.0,0.0,,428.0,244.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,9,9,,,,0.0,0.0,0.0,,439.0,283.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,10,1,,,,0.0,0.0,0.0,,389.0,217.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,10,10,,,,0.0,0.0,0.0,,339.0,156.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,10,11,,,,20.0,0.0,0.0,,261.0,139.0,,,,,,,,-9999.0,,,-9999.0,,,,,1.0,,,,
USW00003104,1957,10,12,,,,0.0,0.0,0.0,,272.0,111.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,10,13,,,,0.0,0.0,0.0,,272.0,156.0,,,,,,,,-9999.0,,,-9999.0,,,,,1.0,,,,
USW00003104,1957,10,14,,,,13.0,0.0,0.0,,278.0,161.0,,,,,,,,-9999.0,,,-9999.0,,,,,1.0,,,,
USW00003104,1957,10,15,,,,0.0,0.0,0.0,,289.0,183.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,10,16,,,,0.0,0.0,0.0,,311.0,178.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,10,17,,,,0.0,0.0,0.0,,311.0,144.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,10,18,,,,0.0,0.0,0.0,,317.0,183.0,,,,,,,,-9999.0,,,1.0,,,,,-9999.0,,,,
USW00003104,1957,10,19,,,,0.0,0.0,0.0,,311.0,183.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,10,2,,,,0.0,0.0,0.0,,344.0,172.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,10,20,,,,0.0,0.0,0.0,,250.0,133.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,10,21,,,,0.0,0.0,0.0,,233.0,122.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,10,22,,,,0.0,0.0,0.0,,256.0,89.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,10,23,,,,0.0,0.0,0.0,,267.0,100.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,10,24,,,,0.0,0.0,0.0,,328.0,100.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,10,25,,,,0.0,0.0,0.0,,339.0,133.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,10,26,,,,0.0,0.0,0.0,,300.0,128.0,,,,,,,,-9999.0,,,-9999.0,,,,,1.0,,,,
USW00003104,1957,10,27,,,,0.0,0.0,0.0,,311.0,178.0,,,,,,,,-9999.0,,,-9999.0,,,,,1.0,,,,
USW00003104,1957,10,28,,,,48.0,0.0,0.0,,194.0,156.0,,,,,,,,-9999.0,,,-9999.0,,,,,1.0,,,,
USW00003104,1957,10,29,,,,0.0,0.0,0.0,,272.0,156.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,10,3,,,,0.0,0.0,0.0,,306.0,189.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,10,30,,,,71.0,0.0,0.0,,250.0,133.0,,,,,,,,1.0,,,-9999.0,,,,,1.0,,,,
USW00003104,1957,10,31,,,,13.0,0.0,0.0,,250.0,150.0,,,,,,,,-9999.0,,,-9999.0,,,,,1.0,,,,
USW00003104,1957,10,4,,,,0.0,0.0,0.0,,306.0,172.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,10,5,,,,0.0,0.0,0.0,,328.0,128.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,10,6,,,,0.0,0.0,0.0,,322.0,178.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,10,7,,,,0.0,0.0,0.0,,317.0,144.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,10,8,,,,0.0,0.0,0.0,,328.0,117.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,10,9,,,,0.0,0.0,0.0,,339.0,128.0,,,,,,,,-9999.0,,,-9999.0,,,,,-9999.0,,,,
USW00003104,1957,11,1,,,,0.0,0.0,0.0,,272.0,128.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,10,,,,0.0,0.0,0.0,,261.0,72.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,11,,,,0.0,0.0,0.0,,267.0,61.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,12,,,,0.0,0.0,0.0,,272.0,89.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,13,,,,0.0,0.0,0.0,,261.0,83.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,14,,,,0.0,0.0,0.0,,256.0,67.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,15,,,,0.0,0.0,0.0,,222.0,106.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,16,,,,0.0,0.0,0.0,,222.0,83.0,,,,,,,,,,,,,,,,1.0,,,,
USW00003104,1957,11,17,,,,0.0,0.0,0.0,,206.0,56.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,18,,,,0.0,0.0,0.0,,194.0,22.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,19,,,,0.0,0.0,0.0,,233.0,28.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,2,,,,0.0,0.0,0.0,,250.0,133.0,,,,,,,,,,,,,,,,1.0,,,,
USW00003104,1957,11,20,,,,0.0,0.0,0.0,,267.0,44.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,21,,,,0.0,0.0,0.0,,239.0,67.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,22,,,,0.0,0.0,0.0,,211.0,67.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,23,,,,0.0,0.0,0.0,,244.0,28.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,24,,,,0.0,0.0,0.0,,228.0,28.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,25,,,,0.0,0.0,0.0,,294.0,33.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,26,,,,0.0,0.0,0.0,,239.0,39.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,27,,,,0.0,0.0,0.0,,261.0,61.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,28,,,,0.0,0.0,0.0,,239.0,11.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,29,,,,0.0,0.0,0.0,,211.0,17.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,3,,,,0.0,0.0,0.0,,211.0,106.0,,,,,,,,,,,,,,,,1.0,,,,
USW00003104,1957,11,30,,,,0.0,0.0,0.0,,228.0,-6.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,31,,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,4,,,,0.0,0.0,0.0,,211.0,56.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,5,,,,0.0,0.0,0.0,,211.0,56.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,6,,,,0.0,0.0,0.0,,233.0,56.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,7,,,,0.0,0.0,0.0,,239.0,61.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,8,,,,0.0,0.0,0.0,,244.0,67.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,11,9,,,,0.0,0.0,0.0,,283.0,67.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1957,12,1,,,,0.0,0.0,0.0,,228.0,0.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,10,,,,0.0,0.0,0.0,,278.0,50.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,11,,,,0.0,0.0,0.0,,256.0,39.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,12,,,,0.0,0.0,0.0,,239.0,44.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,13,,,,0.0,0.0,0.0,,222.0,33.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,14,,,,0.0,0.0,0.0,,206.0,39.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,15,,,,28.0,0.0,0.0,,139.0,106.0,,,,,,,,,,-9999.0,,,,,,1.0,,,,
USW00003104,1957,12,16,,,,0.0,0.0,0.0,,200.0,89.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,17,,,,0.0,0.0,0.0,,211.0,83.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,18,,,,0.0,0.0,0.0,,222.0,78.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,19,,,,0.0,0.0,0.0,,233.0,61.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,2,,,,0.0,0.0,0.0,,244.0,17.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,20,,,,0.0,0.0,0.0,,233.0,39.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,21,,,,0.0,0.0,0.0,,217.0,28.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,22,,,,0.0,0.0,0.0,,194.0,50.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,23,,,,0.0,0.0,0.0,,239.0,61.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,24,,,,0.0,0.0,0.0,,233.0,28.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,25,,,,0.0,0.0,0.0,,267.0,33.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,26,,,,0.0,0.0,0.0,,228.0,28.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,27,,,,0.0,0.0,0.0,,222.0,44.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,28,,,,0.0,0.0,0.0,,217.0,22.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,29,,,,0.0,0.0,0.0,,228.0,22.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,3,,,,0.0,0.0,0.0,,256.0,33.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,30,,,,0.0,0.0,0.0,,228.0,28.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,31,,,,0.0,0.0,0.0,,250.0,39.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,4,,,,0.0,0.0,0.0,,172.0,39.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,5,,,,0.0,0.0,0.0,,206.0,83.0,,,,,,,,,,1.0,,,,,,-9999.0,,,,
USW00003104,1957,12,6,,,,0.0,0.0,0.0,,250.0,44.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,7,,,,0.0,0.0,0.0,,233.0,22.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,8,,,,0.0,0.0,0.0,,289.0,78.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1957,12,9,,,,0.0,0.0,0.0,,311.0,78.0,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,
USW00003104,1958,1,1,,,,0.0,0.0,0.0,,244.0,17.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1958,1,10,,,,0.0,0.0,0.0,,211.0,61.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1958,1,11,,,,0.0,0.0,0.0,,239.0,83.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1958,1,12,,,,0.0,0.0,0.0,,211.0,33.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1958,1,13,,,,0.0,0.0,0.0,,222.0,6.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1958,1,14,,,,0.0,0.0,0.0,,228.0,22.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1958,1,15,,,,0.0,0.0,0.0,,256.0,17.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1958,1,16,,,,0.0,0.0,0.0,,267.0,17.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1958,1,17,,,,0.0,0.0,0.0,,267.0,61.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1958,1,18,,,,0.0,0.0,0.0,,244.0,22.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1958,1,19,,,,0.0,0.0,0.0,,233.0,72.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1958,1,2,,,,0.0,0.0,0.0,,222.0,17.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1958,1,20,,,,0.0,0.0,0.0,,194.0,6.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1958,1,21,,,,0.0,0.0,0.0,,217.0,6.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1958,1,22,,,,0.0,0.0,0.0,,200.0,33.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1958,1,23,,,,0.0,0.0,0.0,,200.0,0.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1958,1,24,,,,0.0,0.0,0.0,,194.0,-6.0,,,,,,,,,,,,,,,,-9999.0,,,,
USW00003104,1958,1,25,,,,0.0,0.0,0.0,,228.0,17.0,,,,,,,,,,,,,,,,-9999.0,,,,
