ID,YEAR,MONTH,DAY,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT05,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT18,WT21,WV01,WV03
USW00023190,1962,12,6,,,,0.0,0.0,0.0,,228.0,50.0,,,,,,,1.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1962,12,7,,,,0.0,0.0,0.0,,161.0,106.0,,,,,,,1.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1962,12,8,,,,0.0,0.0,0.0,,161.0,106.0,,,,,,,1.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1962,12,9,,,,0.0,0.0,0.0,,156.0,67.0,,,,,,,1.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,1,1,,,,0.0,0.0,0.0,,206.0,61.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,1,10,,,,0.0,0.0,0.0,,172.0,39.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,1,11,,,,0.0,0.0,0.0,,156.0,28.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,1,12,,,,0.0,0.0,0.0,,144.0,6.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,1,13,,,,0.0,0.0,0.0,,128.0,-33.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,1,14,,,,0.0,0.0,0.0,,150.0,-6.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,1,15,,,,0.0,0.0,0.0,,183.0,-6.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,1,16,,,,0.0,0.0,0.0,,161.0,0.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,1,17,,,,0.0,0.0,0.0,,161.0,11.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,1,18,,,,0.0,0.0,0.0,,144.0,0.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,1,19,,,,0.0,0.0,0.0,,161.0,6.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,1,2,,,,0.0,0.0,0.0,,206.0,94.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,1,20,,,,0.0,0.0,0.0,,167.0,0.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,1,21,,,,0.0,0.0,0.0,,189.0,-6.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,1,22,,,,0.0,0.0,0.0,,161.0,0.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,1,23,,,,0.0,0.0,0.0,,156.0,17.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,1,24,,,,0.0,0.0,0.0,,150.0,33.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,1,25,,,,0.0,0.0,0.0,,144.0,44.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,1,26,,,,0.0,0.0,0.0,,156.0,56.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,1,27,,,,0.0,0.0,0.0,,150.0,44.0,,,,,,,1.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,1,28,,,,0.0,0.0,0.0,,161.0,83.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,1,29,,,,41.0,0.0,0.0,,144.0,83.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,1,3,,,,0.0,0.0,0.0,,172.0,78.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,1,30,,,,137.0,0.0,0.0,,150.0,117.0,,,,,,,1.0,,,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,1,31,,,,391.0,0.0,0.0,,150.0,133.0,,,,,,,1.0,,,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,1,4,,,,0.0,0.0,0.0,,167.0,56.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,1,5,,,,0.0,0.0,0.0,,211.0,22.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,1,6,,,,0.0,0.0,0.0,,228.0,39.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,1,7,,,,0.0,0.0,0.0,,233.0,33.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,1,8,,,,0.0,0.0,0.0,,211.0,106.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,1,9,,,,0.0,0.0,0.0,,183.0,94.0,,,,,,,1.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,2,1,,,,43.0,0.0,0.0,,172.0,144.0,,,,,,,1.0,,-9999.0,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,2,10,,,,445.0,0.0,0.0,,150.0,122.0,,,,,,,1.0,,1.0,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,2,11,,,,0.0,0.0,0.0,,189.0,117.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,2,12,,,,38.0,0.0,0.0,,183.0,100.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,2,13,,,,18.0,0.0,0.0,,189.0,133.0,,,,,,,1.0,,-9999.0,,,1.0,,,,,,1.0,,,,
USW00023190,1963,2,14,,,,0.0,0.0,0.0,,217.0,117.0,,,,,,,1.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,2,15,,,,0.0,0.0,0.0,,178.0,72.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,2,16,,,,0.0,0.0,0.0,,167.0,100.0,,,,,,,-9999.0,,-9999.0,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,2,17,,,,0.0,0.0,0.0,,178.0,89.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,2,18,,,,0.0,0.0,0.0,,172.0,83.0,,,,,,,-9999.0,,-9999.0,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,2,19,,,,0.0,0.0,0.0,,189.0,89.0,,,,,,,1.0,,-9999.0,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,2,2,,,,3.0,0.0,0.0,,167.0,100.0,,,,,,,1.0,,-9999.0,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,2,20,,,,0.0,0.0,0.0,,167.0,94.0,,,,,,,1.0,,-9999.0,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,2,21,,,,0.0,0.0,0.0,,228.0,94.0,,,,,,,1.0,,-9999.0,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,2,22,,,,0.0,0.0,0.0,,228.0,100.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,2,23,,,,0.0,0.0,0.0,,233.0,78.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,2,24,,,,0.0,0.0,0.0,,211.0,56.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,2,25,,,,0.0,0.0,0.0,,222.0,78.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,2,26,,,,0.0,0.0,0.0,,250.0,100.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,2,27,,,,0.0,0.0,0.0,,256.0,111.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,2,28,,,,0.0,0.0,0.0,,233.0,94.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,2,29,,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,2,3,,,,0.0,0.0,0.0,,289.0,89.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,2,30,,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,2,31,,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,2,4,,,,0.0,0.0,0.0,,250.0,117.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,2,5,,,,0.0,0.0,0.0,,233.0,83.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,2,6,,,,0.0,0.0,0.0,,239.0,89.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,2,7,,,,0.0,0.0,0.0,,150.0,94.0,,,,,,,1.0,,-9999.0,,,1.0,,,,,,1.0,,,,
USW00023190,1963,2,8,,,,0.0,0.0,0.0,,167.0,117.0,,,,,,,1.0,,-9999.0,,,1.0,,,,,,1.0,,,,
USW00023190,1963,2,9,,,,739.0,0.0,0.0,,156.0,133.0,,,,,,,1.0,,-9999.0,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,3,1,,,,0.0,0.0,0.0,,306.0,111.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,3,10,,,,0.0,0.0,0.0,,200.0,78.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,3,11,,,,0.0,0.0,0.0,,167.0,39.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,3,12,,,,0.0,0.0,0.0,,167.0,111.0,,,,,,,-9999.0,,-9999.0,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,3,13,,,,0.0,0.0,0.0,,189.0,61.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,3,14,,,,18.0,0.0,0.0,,194.0,56.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,3,15,,,,0.0,0.0,0.0,,172.0,78.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,3,16,,,,485.0,0.0,0.0,,156.0,61.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,3,17,,,,0.0,0.0,0.0,,156.0,22.0,,,,,,,-9999.0,,1.0,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,3,18,,,,0.0,0.0,0.0,,156.0,33.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,3,19,,,,0.0,0.0,0.0,,194.0,50.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,3,2,,,,0.0,0.0,0.0,,233.0,100.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,3,20,,,,0.0,0.0,0.0,,217.0,61.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,3,21,,,,0.0,0.0,0.0,,161.0,61.0,,,,,,,1.0,,-9999.0,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,3,22,,,,107.0,0.0,0.0,,167.0,94.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,3,23,,,,3.0,0.0,0.0,,167.0,89.0,,,,,,,1.0,,-9999.0,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,3,24,,,,0.0,0.0,0.0,,172.0,56.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,3,25,,,,0.0,0.0,0.0,,189.0,67.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,3,26,,,,0.0,0.0,0.0,,189.0,67.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,3,27,,,,15.0,0.0,0.0,,211.0,78.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,3,28,,,,302.0,0.0,0.0,,183.0,106.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,3,29,,,,0.0,0.0,0.0,,206.0,83.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,3,3,,,,0.0,0.0,0.0,,206.0,94.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,3,30,,,,0.0,0.0,0.0,,178.0,67.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,3,31,,,,0.0,0.0,0.0,,200.0,83.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,3,4,,,,0.0,0.0,0.0,,172.0,61.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,3,5,,,,0.0,0.0,0.0,,189.0,50.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,3,6,,,,0.0,0.0,0.0,,189.0,50.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,3,7,,,,0.0,0.0,0.0,,172.0,72.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,3,8,,,,0.0,0.0,0.0,,167.0,67.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,3,9,,,,0.0,0.0,0.0,,194.0,72.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,4,1,,,,0.0,0.0,0.0,,167.0,83.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,4,10,,,,0.0,0.0,0.0,,183.0,50.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,4,11,,,,0.0,0.0,0.0,,189.0,50.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,4,12,,,,0.0,0.0,0.0,,200.0,67.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,4,13,,,,3.0,0.0,0.0,,206.0,61.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,4,14,,,,320.0,0.0,0.0,,178.0,128.0,,,,,,,-9999.0,,1.0,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,4,15,,,,15.0,0.0,0.0,,211.0,94.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,4,16,,,,0.0,0.0,0.0,,189.0,78.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,4,17,,,,0.0,0.0,0.0,,178.0,72.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,4,18,,,,0.0,0.0,0.0,,161.0,67.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,4,19,,,,3.0,0.0,0.0,,150.0,83.0,,,,,,,1.0,,-9999.0,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,4,2,,,,0.0,0.0,0.0,,161.0,61.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,4,20,,,,38.0,0.0,0.0,,150.0,83.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,4,21,,,,0.0,0.0,0.0,,183.0,72.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,4,22,,,,0.0,0.0,0.0,,200.0,56.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,4,23,,,,0.0,0.0,0.0,,200.0,67.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,4,24,,,,0.0,0.0,0.0,,172.0,67.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,4,25,,,,206.0,0.0,0.0,,161.0,72.0,,,,,,,1.0,,-9999.0,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,4,26,,,,97.0,0.0,0.0,,189.0,78.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,4,27,,,,0.0,0.0,0.0,,206.0,78.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,4,28,,,,0.0,0.0,0.0,,194.0,78.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,4,29,,,,0.0,0.0,0.0,,217.0,72.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,4,3,,,,0.0,0.0,0.0,,200.0,56.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,4,30,,,,0.0,0.0,0.0,,217.0,106.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,4,31,,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,4,4,,,,0.0,0.0,0.0,,217.0,111.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,4,5,,,,0.0,0.0,0.0,,211.0,94.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,4,6,,,,0.0,0.0,0.0,,178.0,100.0,,,,,,,1.0,,-9999.0,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,4,7,,,,15.0,0.0,0.0,,156.0,122.0,,,,,,,1.0,,-9999.0,,,1.0,,,,,,1.0,,,,
USW00023190,1963,4,8,,,,0.0,0.0,0.0,,200.0,94.0,,,,,,,1.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,4,9,,,,0.0,0.0,0.0,,167.0,78.0,,,,,,,-9999.0,,-9999.0,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,5,1,,,,0.0,0.0,0.0,,183.0,106.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,5,10,,,,0.0,0.0,0.0,,189.0,106.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,5,11,,,,0.0,0.0,0.0,,228.0,106.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,5,12,,,,0.0,0.0,0.0,,222.0,111.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,5,13,,,,0.0,0.0,0.0,,206.0,94.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,5,14,,,,0.0,0.0,0.0,,211.0,89.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,5,15,,,,0.0,0.0,0.0,,200.0,111.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,5,16,,,,0.0,0.0,0.0,,194.0,111.0,,,,,,,1.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,5,17,,,,0.0,0.0,0.0,,172.0,117.0,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,
USW00023190,1963,5,18,,,,0.0,0.0,0.0,,161.0,122.0,,,,,,,1.0,,,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,5,19,,,,0.0,0.0,0.0,,183.0,128.0,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,
USW00023190,1963,5,2,,,,0.0,0.0,0.0,,183.0,89.0,,,,,,,1.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,5,20,,,,0.0,0.0,0.0,,189.0,122.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,5,21,,,,0.0,0.0,0.0,,206.0,117.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,5,22,,,,0.0,0.0,0.0,,189.0,111.0,,,,,,,1.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,5,23,,,,0.0,0.0,0.0,,194.0,133.0,,,,,,,1.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,5,24,,,,0.0,0.0,0.0,,178.0,139.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,5,25,,,,0.0,0.0,0.0,,194.0,144.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,5,26,,,,0.0,0.0,0.0,,178.0,139.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,5,27,,,,0.0,0.0,0.0,,183.0,122.0,,,,,,,1.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,5,28,,,,0.0,0.0,0.0,,183.0,117.0,,,,,,,1.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,5,29,,,,0.0,0.0,0.0,,200.0,100.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,5,3,,,,0.0,0.0,0.0,,167.0,94.0,,,,,,,1.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,5,30,,,,0.0,0.0,0.0,,200.0,106.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,5,31,,,,0.0,0.0,0.0,,211.0,117.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,5,4,,,,0.0,0.0,0.0,,189.0,106.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,5,5,,,,0.0,0.0,0.0,,211.0,83.0,,,,,,,1.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,5,6,,,,0.0,0.0,0.0,,239.0,100.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,5,7,,,,0.0,0.0,0.0,,250.0,144.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,5,8,,,,48.0,0.0,0.0,,211.0,144.0,,,,,,,1.0,,,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,5,9,,,,18.0,0.0,0.0,,200.0,111.0,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,
USW00023190,1963,6,1,,,,0.0,0.0,0.0,,217.0,128.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,6,10,,,,5.0,0.0,0.0,,189.0,128.0,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,
USW00023190,1963,6,11,,,,64.0,0.0,0.0,,189.0,128.0,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,
USW00023190,1963,6,12,,,,10.0,0.0,0.0,,200.0,122.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,1.0,,,,
USW00023190,1963,6,13,,,,0.0,0.0,0.0,,183.0,111.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,6,14,,,,0.0,0.0,0.0,,200.0,117.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,6,15,,,,0.0,0.0,0.0,,239.0,122.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,6,16,,,,0.0,0.0,0.0,,206.0,150.0,,,,,,,1.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,6,17,,,,0.0,0.0,0.0,,200.0,139.0,,,,,,,1.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,6,18,,,,0.0,0.0,0.0,,189.0,150.0,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,
USW00023190,1963,6,19,,,,0.0,0.0,0.0,,189.0,150.0,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,
USW00023190,1963,6,2,,,,0.0,0.0,0.0,,200.0,128.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,6,20,,,,0.0,0.0,0.0,,206.0,122.0,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,
USW00023190,1963,6,21,,,,0.0,0.0,0.0,,228.0,111.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,6,22,,,,0.0,0.0,0.0,,228.0,106.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,6,23,,,,0.0,0.0,0.0,,228.0,117.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,6,24,,,,0.0,0.0,0.0,,239.0,106.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,6,25,,,,0.0,0.0,0.0,,239.0,133.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,6,26,,,,0.0,0.0,0.0,,200.0,139.0,,,,,,,1.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,6,27,,,,0.0,0.0,0.0,,211.0,106.0,,,,,,,1.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,6,28,,,,0.0,0.0,0.0,,267.0,83.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,6,29,,,,0.0,0.0,0.0,,267.0,89.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,6,3,,,,0.0,0.0,0.0,,211.0,139.0,,,,,,,-9999.0,,,,,1.0,,,,,,-9999.0,,,,
USW00023190,1963,6,30,,,,0.0,0.0,0.0,,250.0,100.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
USW00023190,1963,6,31,,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,
