ID,YEAR,MONTH,DAY,DAEV,DAPR,DAWM,EVAP,MDEV,MDPR,MDWM,MNPN,MXPN,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WDMV,WT01,WT04,WT05,WT08,WT11,WT16,WT18
USC00040931,1953,4,17,,,,,,,,,,25.0,0.0,0.0,111.0,-11.0,0.0,103.0,,,,,,,
USC00040931,1953,4,18,,,,,,,,,,0.0,0.0,0.0,78.0,-67.0,-17.0,100.0,,,,,,,
USC00040931,1953,4,19,,,,,,,,,,0.0,0.0,0.0,178.0,-17.0,44.0,47.0,,,,,,,
USC00040931,1953,4,2,,,,,,,,,,0.0,0.0,0.0,161.0,-56.0,0.0,60.0,,,,,,,
USC00040931,1953,4,20,,,,,,,,,,20.0,0.0,0.0,150.0,11.0,72.0,61.0,,,,,,,
USC00040931,1953,4,21,,,,,,,,,,0.0,0.0,0.0,183.0,-39.0,89.0,-9999.0,,,,,,,
USC00040931,1953,4,22,,,,,,,,,,0.0,0.0,0.0,228.0,-28.0,78.0,63.0,,,,,,,
USC00040931,1953,4,23,,,,,,,,,,0.0,0.0,0.0,233.0,6.0,39.0,84.0,,,,,,,
USC00040931,1953,4,24,,,,,,,,,,0.0,0.0,0.0,211.0,-39.0,89.0,71.0,,,,,,,
USC00040931,1953,4,25,,,,,,,,,,0.0,0.0,0.0,217.0,-17.0,72.0,37.0,,,,,,,
USC00040931,1953,4,26,,,,,,,,,,0.0,0.0,0.0,211.0,0.0,100.0,79.0,,,,,,,
USC00040931,1953,4,27,,,,,,,,,,58.0,0.0,0.0,178.0,44.0,44.0,214.0,,,,,,,
USC00040931,1953,4,28,,,,,,,,,,409.0,51.0,51.0,50.0,-56.0,-6.0,39.0,,,,,,,
USC00040931,1953,4,29,,,,,,,,,,18.0,0.0,0.0,56.0,-22.0,0.0,87.0,,,,,,,
USC00040931,1953,4,3,,,,,,,,,,0.0,0.0,0.0,178.0,-33.0,6.0,50.0,,,,,,,
USC00040931,1953,4,30,,,,,,,,,,97.0,51.0,51.0,28.0,-72.0,-22.0,72.0,,,,,,,
USC00040931,1953,4,31,,,,,,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,
USC00040931,1953,4,4,,,,,,,,,,0.0,0.0,0.0,200.0,-50.0,6.0,48.0,,,,,,,
USC00040931,1953,4,5,,,,,,,,,,0.0,0.0,0.0,200.0,-28.0,28.0,32.0,,,,,,,
USC00040931,1953,4,6,,,,,,,,,,0.0,0.0,0.0,167.0,-39.0,0.0,126.0,,,,,,,
USC00040931,1953,4,7,,,,,,,,,,0.0,0.0,0.0,56.0,-128.0,-44.0,101.0,,,,,,,
USC00040931,1953,4,8,,,,,,,,,,46.0,51.0,51.0,33.0,-94.0,-56.0,24.0,,,,,,,
USC00040931,1953,4,9,,,,,,,,,,0.0,0.0,0.0,0.0,-111.0,-39.0,179.0,,,,,,,
USC00040931,1953,5,1,,,,28.0,,,,,,33.0,25.0,25.0,33.0,-78.0,-11.0,69.0,,,,,,,
USC00040931,1953,5,10,,,,51.0,,,,,,0.0,0.0,0.0,89.0,-67.0,6.0,66.0,,,,,,,
USC00040931,1953,5,11,,,,61.0,,,,,,0.0,0.0,0.0,111.0,-67.0,17.0,119.0,,,,,,,
USC00040931,1953,5,12,,,,-9999.0,,,,,,0.0,0.0,0.0,133.0,-78.0,-28.0,-9999.0,,,,,,,
USC00040931,1953,5,13,,,,64.0,,,,,,0.0,0.0,0.0,167.0,-50.0,22.0,68.0,,,,,,,
USC00040931,1953,5,14,,,,64.0,,,,,,0.0,0.0,0.0,172.0,22.0,72.0,82.0,,,,,,,
USC00040931,1953,5,15,,,,15.0,,,,,,112.0,0.0,0.0,100.0,17.0,33.0,56.0,,,,,,,
USC00040931,1953,5,16,,,,30.0,,,,,,0.0,0.0,0.0,144.0,17.0,39.0,77.0,,,,,,,
USC00040931,1953,5,17,,,,15.0,,,,,,25.0,0.0,0.0,122.0,11.0,61.0,50.0,,,,,,,
USC00040931,1953,5,18,,,,33.0,,,,,,0.0,0.0,0.0,178.0,0.0,72.0,55.0,,,,,,,
USC00040931,1953,5,19,,,,51.0,,,,,,51.0,0.0,0.0,178.0,56.0,67.0,77.0,,,,,,,
USC00040931,1953,5,2,,,,43.0,,,,,,0.0,0.0,0.0,67.0,-50.0,-11.0,56.0,,,,,,,
USC00040931,1953,5,20,,,,25.0,,,,,,13.0,0.0,0.0,106.0,-6.0,72.0,111.0,,,,,,,
USC00040931,1953,5,21,,,,64.0,,,,,,86.0,25.0,25.0,128.0,-11.0,-11.0,259.0,,,,,,,
USC00040931,1953,5,22,,,,41.0,,,,,,0.0,0.0,0.0,89.0,-39.0,28.0,103.0,,,,,,,
USC00040931,1953,5,23,,,,61.0,,,,,,13.0,0.0,0.0,139.0,6.0,28.0,145.0,,,,,,,
USC00040931,1953,5,24,,,,10.0,,,,,,104.0,76.0,76.0,50.0,-44.0,-11.0,79.0,,,,,,,
USC00040931,1953,5,25,,,,8.0,,,,,,3.0,0.0,0.0,50.0,-50.0,0.0,97.0,,,,,,,
USC00040931,1953,5,26,,,,18.0,,,,,,0.0,0.0,0.0,39.0,-44.0,17.0,71.0,,,,,,,
USC00040931,1953,5,27,,,,48.0,,,,,,0.0,0.0,0.0,78.0,-33.0,6.0,97.0,,,,,,,
USC00040931,1953,5,28,,,,43.0,,,,,,36.0,0.0,0.0,117.0,0.0,33.0,97.0,,,,,,,
USC00040931,1953,5,29,,,,0.0,,,,,,188.0,0.0,0.0,72.0,0.0,50.0,51.0,,,,,,,
USC00040931,1953,5,3,,,,-9999.0,,,,,,0.0,0.0,0.0,133.0,-33.0,28.0,29.0,,,,,,,
USC00040931,1953,5,30,,,,48.0,,,,,,0.0,0.0,0.0,122.0,-11.0,-6.0,101.0,,,,,,,
USC00040931,1953,5,31,,,,56.0,,,,,,0.0,0.0,0.0,178.0,-11.0,56.0,61.0,,,,,,,
USC00040931,1953,5,4,,,,61.0,,,,,,0.0,0.0,0.0,183.0,-33.0,33.0,53.0,,,,,,,
USC00040931,1953,5,5,,,,69.0,,,,,,0.0,0.0,0.0,206.0,-56.0,56.0,61.0,,,,,,,
USC00040931,1953,5,6,,,,51.0,,,,,,0.0,0.0,0.0,200.0,6.0,50.0,63.0,,,,,,,
USC00040931,1953,5,7,,,,56.0,,,,,,0.0,0.0,0.0,167.0,-39.0,39.0,183.0,,,,,,,
USC00040931,1953,5,8,,,,56.0,,,,,,0.0,0.0,0.0,100.0,-28.0,0.0,137.0,,,,,,,
USC00040931,1953,5,9,,,,15.0,,,,,,8.0,0.0,0.0,61.0,-39.0,-6.0,95.0,,,,,,,
USC00040931,1953,6,1,,,,8.0,,,,,,69.0,0.0,0.0,122.0,22.0,39.0,60.0,,,,,,,
USC00040931,1953,6,10,,,,64.0,,,,,,0.0,0.0,0.0,144.0,-22.0,17.0,114.0,,,,,,,
USC00040931,1953,6,11,,,,33.0,,,,,,0.0,0.0,0.0,172.0,17.0,67.0,64.0,,,,,,,
USC00040931,1953,6,12,,,,64.0,,,,,,0.0,0.0,0.0,200.0,22.0,94.0,106.0,,,,,,,
USC00040931,1953,6,13,,,,51.0,,,,,,0.0,0.0,0.0,133.0,-44.0,33.0,101.0,,,,,,,
USC00040931,1953,6,14,,,,79.0,,,,,,0.0,0.0,0.0,206.0,-33.0,50.0,77.0,,,,,,,
USC00040931,1953,6,15,,,,66.0,,,,,,0.0,0.0,0.0,222.0,0.0,56.0,29.0,,,,,,,
USC00040931,1953,6,16,,,,64.0,,,,,,0.0,0.0,0.0,211.0,17.0,72.0,82.0,,,,,,,
USC00040931,1953,6,17,,,,33.0,,,,,,0.0,0.0,0.0,189.0,22.0,122.0,74.0,,,,,,,
USC00040931,1953,6,18,,,,89.0,,,,,,0.0,0.0,0.0,250.0,17.0,89.0,108.0,,,,,,,
USC00040931,1953,6,19,,,,89.0,,,,,,0.0,0.0,0.0,261.0,56.0,133.0,90.0,,,,,,,
USC00040931,1953,6,2,,,,15.0,,,,,,0.0,0.0,0.0,89.0,17.0,44.0,72.0,,,,,,,
USC00040931,1953,6,20,,,,89.0,,,,,,0.0,0.0,0.0,200.0,6.0,100.0,106.0,,,,,,,
USC00040931,1953,6,21,,,,84.0,,,,,,0.0,0.0,0.0,222.0,0.0,83.0,76.0,,,,,,,
USC00040931,1953,6,22,,,,79.0,,,,,,0.0,0.0,0.0,256.0,-6.0,61.0,32.0,,,,,,,
USC00040931,1953,6,23,,,,97.0,,,,,,0.0,0.0,0.0,267.0,-11.0,67.0,37.0,,,,,,,
USC00040931,1953,6,24,,,,94.0,,,,,,0.0,0.0,0.0,256.0,6.0,100.0,106.0,,,,,,,
USC00040931,1953,6,25,,,,86.0,,,,,,0.0,0.0,0.0,228.0,-17.0,89.0,47.0,,,,,,,
USC00040931,1953,6,26,,,,86.0,,,,,,0.0,0.0,0.0,228.0,-22.0,100.0,76.0,,,,,,,
USC00040931,1953,6,27,,,,84.0,,,,,,0.0,0.0,0.0,211.0,-22.0,89.0,66.0,,,,,,,
USC00040931,1953,6,28,,,,76.0,,,,,,0.0,0.0,0.0,239.0,-11.0,89.0,55.0,,,,,,,
USC00040931,1953,6,29,,,,94.0,,,,,,0.0,0.0,0.0,189.0,-22.0,61.0,103.0,,,,,,,
USC00040931,1953,6,3,,,,28.0,,,,,,0.0,0.0,0.0,128.0,-6.0,17.0,35.0,,,,,,,
USC00040931,1953,6,30,,,,99.0,,,,,,0.0,0.0,0.0,211.0,-17.0,78.0,124.0,,,,,,,
USC00040931,1953,6,31,,,,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,
USC00040931,1953,6,4,,,,58.0,,,,,,0.0,0.0,0.0,172.0,11.0,28.0,68.0,,,,,,,
USC00040931,1953,6,5,,,,64.0,,,,,,0.0,0.0,0.0,161.0,0.0,61.0,82.0,,,,,,,
USC00040931,1953,6,6,,,,38.0,,,,,,5.0,0.0,0.0,172.0,56.0,78.0,79.0,,,,,,,
USC00040931,1953,6,7,,,,46.0,,,,,,0.0,0.0,0.0,144.0,17.0,67.0,124.0,,,,,,,
USC00040931,1953,6,8,,,,43.0,,,,,,0.0,0.0,0.0,111.0,-33.0,22.0,106.0,,,,,,,
USC00040931,1953,6,9,,,,71.0,,,,,,0.0,0.0,0.0,133.0,-28.0,83.0,132.0,,,,,,,
USC00040931,1953,7,1,,,,89.0,,,,,,0.0,0.0,0.0,222.0,-28.0,44.0,82.0,,,,,,,
USC00040931,1953,7,10,,,,104.0,,,,,,0.0,0.0,0.0,283.0,28.0,100.0,56.0,,,,,,,
USC00040931,1953,7,11,,,,94.0,,,,,,0.0,0.0,0.0,289.0,28.0,111.0,39.0,,,,,,,
USC00040931,1953,7,12,,,,81.0,,,,,,0.0,0.0,0.0,328.0,111.0,172.0,35.0,,,,,,,
USC00040931,1953,7,13,,,,107.0,,,,,,0.0,0.0,0.0,322.0,56.0,128.0,48.0,,,,,,,
USC00040931,1953,7,14,,,,99.0,,,,,,0.0,0.0,0.0,306.0,50.0,122.0,61.0,,,,,,,
USC00040931,1953,7,15,,,,107.0,,,,,,0.0,0.0,0.0,283.0,22.0,128.0,93.0,,,,,,,
USC00040931,1953,7,16,,,,86.0,,,,,,0.0,0.0,0.0,289.0,44.0,133.0,47.0,,,,,,,
USC00040931,1953,7,17,,,,56.0,,,,,,0.0,0.0,0.0,311.0,61.0,100.0,19.0,,,,,,,
USC00040931,1953,7,18,,,,61.0,,,,,,0.0,0.0,0.0,283.0,50.0,100.0,29.0,,,,,,,
USC00040931,1953,7,19,,,,74.0,,,,,,0.0,0.0,0.0,300.0,56.0,139.0,32.0,,,,,,,
USC00040931,1953,7,2,,,,76.0,,,,,,0.0,0.0,0.0,267.0,0.0,72.0,29.0,,,,,,,
USC00040931,1953,7,20,,,,97.0,,,,,,0.0,0.0,0.0,300.0,17.0,83.0,48.0,,,,,,,
USC00040931,1953,7,21,,,,86.0,,,,,,0.0,0.0,0.0,317.0,28.0,106.0,27.0,,,,,,,
USC00040931,1953,7,22,,,,99.0,,,,,,0.0,0.0,0.0,311.0,6.0,100.0,48.0,,,,,,,
USC00040931,1953,7,23,,,,89.0,,,,,,0.0,0.0,0.0,306.0,28.0,122.0,40.0,,,,,,,
USC00040931,1953,7,24,,,,102.0,,,,,,0.0,0.0,0.0,289.0,17.0,111.0,64.0,,,,,,,
USC00040931,1953,7,25,,,,104.0,,,,,,0.0,0.0,0.0,261.0,-17.0,78.0,95.0,,,,,,,
USC00040931,1953,7,26,,,,86.0,,,,,,0.0,0.0,0.0,267.0,-17.0,83.0,48.0,,,,,,,
USC00040931,1953,7,27,,,,84.0,,,,,,0.0,0.0,0.0,283.0,-17.0,67.0,43.0,,,,,,,
USC00040931,1953,7,28,,,,79.0,,,,,,0.0,0.0,0.0,272.0,44.0,128.0,43.0,,,,,,,
USC00040931,1953,7,29,,,,61.0,,,,,,0.0,0.0,0.0,289.0,17.0,56.0,48.0,,,,,,,
USC00040931,1953,7,3,,,,89.0,,,,,,0.0,0.0,0.0,289.0,-6.0,72.0,40.0,,,,,,,
USC00040931,1953,7,30,,,,109.0,,,,,,0.0,0.0,0.0,294.0,11.0,111.0,43.0,,,,,,,
USC00040931,1953,7,31,,,,91.0,,,,,,0.0,0.0,0.0,289.0,-11.0,72.0,45.0,,,,,,,
USC00040931,1953,7,4,,,,89.0,,,,,,0.0,0.0,0.0,278.0,-6.0,72.0,42.0,,,,,,,
USC00040931,1953,7,5,,,,99.0,,,,,,0.0,0.0,0.0,289.0,-6.0,89.0,56.0,,,,,,,
USC00040931,1953,7,6,,,,89.0,,,,,,0.0,0.0,0.0,306.0,6.0,100.0,37.0,,,,,,,
USC00040931,1953,7,7,,,,97.0,,,,,,0.0,0.0,0.0,306.0,22.0,106.0,43.0,,,,,,,
USC00040931,1953,7,8,,,,104.0,,,,,,0.0,0.0,0.0,278.0,6.0,89.0,69.0,,,,,,,
USC00040931,1953,7,9,,,,91.0,,,,,,0.0,0.0,0.0,289.0,28.0,94.0,51.0,,,,,,,
USC00040931,1953,8,1,,,,84.0,,,,,,0.0,0.0,0.0,267.0,6.0,72.0,32.0,,,,,,,
USC00040931,1953,8,10,,,,84.0,,,,,,0.0,0.0,0.0,300.0,0.0,78.0,45.0,,,,,,,
USC00040931,1953,8,11,,,,76.0,,,,,,0.0,0.0,0.0,311.0,17.0,89.0,18.0,,,,,,,
USC00040931,1953,8,12,,,,74.0,,,,,,0.0,0.0,0.0,322.0,67.0,117.0,26.0,,,,,,,
USC00040931,1953,8,13,,,,64.0,,,,,,0.0,0.0,0.0,322.0,117.0,178.0,48.0,,,,,,,
USC00040931,1953,8,14,,,,58.0,,,,,,53.0,0.0,0.0,278.0,78.0,106.0,50.0,,,,,,,
USC00040931,1953,8,15,,,,69.0,,,,,,0.0,0.0,0.0,283.0,44.0,94.0,60.0,,,,,,,
USC00040931,1953,8,16,,,,97.0,,,,,,0.0,0.0,0.0,267.0,67.0,100.0,97.0,,,,,,,
USC00040931,1953,8,17,,,,84.0,,,,,,0.0,0.0,0.0,267.0,11.0,94.0,69.0,,,,,,,
USC00040931,1953,8,18,,,,71.0,,,,,,0.0,0.0,0.0,272.0,0.0,61.0,63.0,,,,,,,
USC00040931,1953,8,19,,,,74.0,,,,,,0.0,0.0,0.0,294.0,11.0,72.0,50.0,,,,,,,
USC00040931,1953,8,2,,,,84.0,,,,,,0.0,0.0,0.0,261.0,-11.0,83.0,71.0,,,,,,,
USC00040931,1953,8,20,,,,84.0,,,,,,0.0,0.0,0.0,294.0,-6.0,72.0,64.0,,,,,,,
USC00040931,1953,8,21,,,,84.0,,,,,,0.0,0.0,0.0,250.0,0.0,67.0,93.0,,,,,,,
USC00040931,1953,8,22,,,,71.0,,,,,,0.0,0.0,0.0,250.0,-11.0,78.0,66.0,,,,,,,
USC00040931,1953,8,23,,,,71.0,,,,,,0.0,0.0,0.0,289.0,-6.0,89.0,53.0,,,,,,,
USC00040931,1953,8,24,,,,81.0,,,,,,0.0,0.0,0.0,250.0,50.0,139.0,85.0,,,,,,,
USC00040931,1953,8,25,,,,84.0,,,,,,0.0,0.0,0.0,222.0,61.0,150.0,-9999.0,,,,,,,
USC00040931,1953,8,26,,,,91.0,,,,,,0.0,0.0,0.0,211.0,33.0,78.0,154.0,,,,,,,
USC00040931,1953,8,27,,,,79.0,,,,,,0.0,0.0,0.0,211.0,-6.0,94.0,113.0,,,,,,,
USC00040931,1953,8,28,,,,69.0,,,,,,0.0,0.0,0.0,222.0,28.0,144.0,109.0,,,,,,,
USC00040931,1953,8,29,,,,76.0,,,,,,0.0,0.0,0.0,189.0,44.0,100.0,134.0,,,,,,,
USC00040931,1953,8,3,,,,86.0,,,,,,0.0,0.0,0.0,244.0,-11.0,39.0,53.0,,,,,,,
USC00040931,1953,8,30,,,,10.0,,,,,,135.0,0.0,0.0,167.0,39.0,50.0,61.0,,,,,,,
USC00040931,1953,8,31,,,,20.0,,,,,,81.0,0.0,0.0,161.0,50.0,61.0,50.0,,,,,,,
USC00040931,1953,8,4,,,,76.0,,,,,,0.0,0.0,0.0,211.0,-33.0,22.0,56.0,,,,,,,
USC00040931,1953,8,5,,,,76.0,,,,,,0.0,0.0,0.0,256.0,-22.0,56.0,37.0,,,,,,,
USC00040931,1953,8,6,,,,79.0,,,,,,0.0,0.0,0.0,267.0,0.0,67.0,43.0,,,,,,,
USC00040931,1953,8,7,,,,81.0,,,,,,0.0,0.0,0.0,256.0,-11.0,56.0,40.0,,,,,,,
USC00040931,1953,8,8,,,,81.0,,,,,,0.0,0.0,0.0,267.0,-22.0,117.0,40.0,,,,,,,
USC00040931,1953,8,9,,,,86.0,,,,,,0.0,0.0,0.0,300.0,-22.0,72.0,31.0,,,,,,,
USC00040931,1953,9,1,,,,53.0,,,,,,0.0,0.0,0.0,200.0,22.0,33.0,71.0,,,,,,,
USC00040931,1953,9,10,,,,61.0,,,,,,0.0,0.0,0.0,300.0,22.0,78.0,40.0,,,,,,,
USC00040931,1953,9,11,,,,71.0,,,,,,0.0,0.0,0.0,311.0,22.0,89.0,37.0,,,,,,,
USC00040931,1953,9,12,,,,53.0,,,,,,0.0,0.0,0.0,306.0,39.0,100.0,37.0,,,,,,,
USC00040931,1953,9,13,,,,43.0,,,,,,0.0,0.0,0.0,294.0,44.0,111.0,29.0,,,,,,,
USC00040931,1953,9,14,,,,53.0,,,,,,0.0,0.0,0.0,306.0,28.0,117.0,43.0,,,,,,,
USC00040931,1953,9,15,,,,46.0,,,,,,0.0,0.0,0.0,306.0,22.0,61.0,37.0,,,,,,,
USC00040931,1953,9,16,,,,53.0,,,,,,0.0,0.0,0.0,294.0,17.0,67.0,53.0,,,,,,,
USC00040931,1953,9,17,,,,43.0,,,,,,0.0,0.0,0.0,272.0,0.0,56.0,37.0,,,,,,,
USC00040931,1953,9,18,,,,66.0,,,,,,0.0,0.0,0.0,267.0,-17.0,44.0,72.0,,,,,,,
USC00040931,1953,9,19,,,,64.0,,,,,,0.0,0.0,0.0,267.0,-17.0,44.0,53.0,,,,,,,
USC00040931,1953,9,2,,,,51.0,,,,,,0.0,0.0,0.0,244.0,28.0,44.0,34.0,,,,,,,
USC00040931,1953,9,20,,,,51.0,,,,,,0.0,0.0,0.0,294.0,-6.0,56.0,37.0,,,,,,,
USC00040931,1953,9,21,,,,58.0,,,,,,0.0,0.0,0.0,278.0,-6.0,72.0,56.0,,,,,,,
USC00040931,1953,9,22,,,,56.0,,,,,,0.0,0.0,0.0,228.0,-6.0,50.0,71.0,,,,,,,
USC00040931,1953,9,23,,,,53.0,,,,,,0.0,0.0,0.0,200.0,-39.0,33.0,61.0,,,,,,,
USC00040931,1953,9,24,,,,76.0,,,,,,0.0,0.0,0.0,250.0,-44.0,11.0,51.0,,,,,,,
USC00040931,1953,9,25,,,,28.0,,,,,,0.0,0.0,0.0,272.0,-50.0,28.0,43.0,,,,,,,
USC00040931,1953,9,26,,,,56.0,,,,,,0.0,0.0,0.0,267.0,-39.0,17.0,45.0,,,,,,,
USC00040931,1953,9,27,,,,20.0,,,,,,0.0,0.0,0.0,250.0,17.0,50.0,45.0,,,,,,,
USC00040931,1953,9,28,,,,51.0,,,,,,0.0,0.0,0.0,244.0,-6.0,72.0,51.0,,,,,,,
USC00040931,1953,9,29,,,,53.0,,,,,,0.0,0.0,0.0,217.0,-28.0,39.0,64.0,,,,,,,
USC00040931,1953,9,3,,,,58.0,,,,,,0.0,0.0,0.0,278.0,44.0,72.0,32.0,,,,,,,
USC00040931,1953,9,30,,,,56.0,,,,,,0.0,0.0,0.0,228.0,-67.0,17.0,66.0,,,,,,,
USC00040931,1953,9,31,,,,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,
USC00040931,1953,9,4,,,,61.0,,,,,,0.0,0.0,0.0,272.0,28.0,72.0,48.0,,,,,,,
USC00040931,1953,9,5,,,,56.0,,,,,,0.0,0.0,0.0,294.0,56.0,122.0,34.0,,,,,,,
USC00040931,1953,9,6,,,,61.0,,,,,,0.0,0.0,0.0,283.0,50.0,89.0,45.0,,,,,,,
USC00040931,1953,9,7,,,,38.0,,,,,,0.0,0.0,0.0,267.0,17.0,89.0,39.0,,,,,,,
USC00040931,1953,9,8,,,,66.0,,,,,,0.0,0.0,0.0,278.0,28.0,83.0,51.0,,,,,,,
USC00040931,1953,9,9,,,,58.0,,,,,,0.0,0.0,0.0,283.0,6.0,72.0,32.0,,,,,,,
USC00040931,1953,10,1,,,,51.0,,,,,,0.0,0.0,0.0,222.0,-33.0,17.0,80.0,,,,,,,
USC00040931,1953,10,10,,,,51.0,,,,,,0.0,0.0,0.0,233.0,56.0,133.0,93.0,,,,,,,
USC00040931,1953,10,11,,,,20.0,,,,,,5.0,0.0,0.0,161.0,-6.0,67.0,89.0,,,,,,,
USC00040931,1953,10,12,,,,30.0,,,,,,0.0,0.0,0.0,150.0,-28.0,-6.0,48.0,,,,,,,
USC00040931,1953,10,13,,,,41.0,,,,,,0.0,0.0,0.0,206.0,-56.0,39.0,37.0,,,,,,,
USC00040931,1953,10,14,,,,33.0,,,,,,0.0,0.0,0.0,206.0,22.0,100.0,61.0,,,,,,,
USC00040931,1953,10,15,,,,28.0,,,,,,0.0,0.0,0.0,128.0,-17.0,11.0,71.0,,,,,,,
USC00040931,1953,10,16,,,,28.0,,,,,,0.0,0.0,0.0,178.0,-17.0,17.0,29.0,,,,,,,
USC00040931,1953,10,17,,,,33.0,,,,,,0.0,0.0,0.0,200.0,-22.0,28.0,37.0,,,,,,,
USC00040931,1953,10,18,,,,25.0,,,,,,5.0,0.0,0.0,183.0,22.0,44.0,103.0,,,,,,,
USC00040931,1953,10,19,,,,5.0,,,,,,132.0,0.0,0.0,72.0,-6.0,22.0,72.0,,,,,,,
USC00040931,1953,10,2,,,,46.0,,,,,,0.0,0.0,0.0,178.0,-44.0,44.0,95.0,,,,,,,
USC00040931,1953,10,20,,,,13.0,,,,,,0.0,0.0,0.0,83.0,-39.0,22.0,95.0,,,,,,,
USC00040931,1953,10,21,,,,33.0,,,,,,0.0,0.0,0.0,150.0,-56.0,11.0,74.0,,,,,,,
USC00040931,1953,10,22,,,,28.0,,,,,,0.0,0.0,0.0,50.0,0.0,11.0,249.0,,,,,,,
USC00040931,1953,10,23,,,,13.0,,,,,,0.0,0.0,0.0,72.0,-11.0,44.0,122.0,,,,,,,
USC00040931,1953,10,24,,,,18.0,,,,,,0.0,0.0,0.0,117.0,-56.0,-22.0,53.0,,,,,,,
USC00040931,1953,10,25,,,,23.0,,,,,,0.0,0.0,0.0,133.0,-67.0,-11.0,32.0,,,,,,,
USC00040931,1953,10,26,,,,36.0,,,,,,0.0,0.0,0.0,150.0,-78.0,6.0,76.0,,,,,,,
USC00040931,1953,10,27,,,,25.0,,,,,,0.0,0.0,0.0,172.0,-56.0,11.0,50.0,,,,,,,
USC00040931,1953,10,28,,,,28.0,,,,,,0.0,0.0,0.0,183.0,-61.0,11.0,47.0,,,,,,,
USC00040931,1953,10,29,,,,30.0,,,,,,0.0,0.0,0.0,211.0,-78.0,0.0,42.0,,,,,,,
USC00040931,1953,10,3,,,,48.0,,,,,,0.0,0.0,0.0,150.0,-94.0,-6.0,103.0,,,,,,,
USC00040931,1953,10,30,,,,28.0,,,,,,0.0,0.0,0.0,189.0,-67.0,22.0,45.0,,,,,,,
USC00040931,1953,10,31,,,,25.0,,,,,,0.0,0.0,0.0,178.0,-72.0,0.0,42.0,,,,,,,
USC00040931,1953,10,4,,,,38.0,,,,,,0.0,0.0,0.0,183.0,-89.0,-11.0,58.0,,,,,,,
USC00040931,1953,10,5,,,,36.0,,,,,,0.0,0.0,0.0,222.0,-72.0,11.0,35.0,,,,,,,
USC00040931,1953,10,6,,,,46.0,,,,,,0.0,0.0,0.0,256.0,-28.0,39.0,43.0,,,,,,,
USC00040931,1953,10,7,,,,46.0,,,,,,0.0,0.0,0.0,261.0,-33.0,72.0,39.0,,,,,,,
USC00040931,1953,10,8,,,,41.0,,,,,,0.0,0.0,0.0,261.0,-28.0,72.0,37.0,,,,,,,
USC00040931,1953,10,9,,,,48.0,,,,,,0.0,0.0,0.0,256.0,-6.0,56.0,37.0,,,,,,,
USC00040931,1953,11,1,,,,,,,,,,0.0,0.0,0.0,222.0,-50.0,-39.0,34.0,,,,,,,
USC00040931,1953,11,10,,,,,,,,,,0.0,0.0,0.0,172.0,-33.0,72.0,72.0,,,,,,,
USC00040931,1953,11,11,,,,,,,,,,18.0,0.0,0.0,128.0,-39.0,11.0,72.0,,,,,,,
USC00040931,1953,11,12,,,,,,,,,,0.0,0.0,0.0,156.0,11.0,56.0,126.0,,,,,,,
USC00040931,1953,11,13,,,,,,,,,,8.0,0.0,0.0,106.0,11.0,56.0,79.0,,,,,,,
USC00040931,1953,11,14,,,,,,,,,,61.0,0.0,0.0,161.0,6.0,44.0,-9999.0,,,,,,,
USC00040931,1953,11,15,,,,,,,,,,0.0,0.0,0.0,94.0,-28.0,-17.0,64.0,,,,,,,
USC00040931,1953,11,16,,,,,,,,,,0.0,0.0,0.0,139.0,-44.0,-6.0,23.0,,,,,,,
USC00040931,1953,11,17,,,,,,,,,,36.0,0.0,0.0,122.0,-78.0,-33.0,129.0,,,,,,,
USC00040931,1953,11,18,,,,,,,,,,0.0,0.0,0.0,0.0,-100.0,-56.0,79.0,,,,,,,
USC00040931,1953,11,19,,,,,,,,,,0.0,0.0,0.0,39.0,-106.0,-44.0,35.0,,,,,,,
USC00040931,1953,11,2,,,,,,,,,,30.0,0.0,0.0,183.0,-39.0,44.0,69.0,,,,,,,
USC00040931,1953,11,20,,,,,,,,,,66.0,102.0,102.0,94.0,-78.0,-28.0,69.0,,,,,,,
USC00040931,1953,11,21,,,,,,,,,,0.0,0.0,76.0,0.0,-117.0,-78.0,69.0,,,,,,,
USC00040931,1953,11,22,,,,,,,,,,8.0,0.0,51.0,44.0,-78.0,39.0,32.0,,,,,,,
USC00040931,1953,11,23,,,,,,,,,,0.0,0.0,0.0,72.0,28.0,33.0,132.0,,,,,,,
USC00040931,1953,11,24,,,,,,,,,,0.0,0.0,0.0,89.0,-6.0,6.0,89.0,,,,,,,
USC00040931,1953,11,25,,,,,,,,,,0.0,0.0,0.0,161.0,-33.0,-28.0,24.0,,,,,,,
USC00040931,1953,11,26,,,,,,,,,,0.0,0.0,0.0,172.0,-61.0,-39.0,19.0,,,,,,,
USC00040931,1953,11,27,,,,,,,,,,0.0,0.0,0.0,172.0,-39.0,-11.0,23.0,,,,,,,
