ID,YEAR,MONTH,DAY,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT11,WT14
USC00045026,1978,1,13,,,,,0.0,0.0,991.0,28.0,-61.0,0.0,,-9999.0,,,,
USC00045026,1978,1,14,,,,,132.0,0.0,965.0,56.0,-6.0,0.0,,-9999.0,,,,
USC00045026,1978,1,15,,,,,902.0,356.0,1219.0,17.0,-28.0,-17.0,,1.0,,,,
USC00045026,1978,1,16,,,,,185.0,140.0,1321.0,11.0,-56.0,-17.0,,1.0,,,,
USC00045026,1978,1,17,,,,,991.0,559.0,1880.0,6.0,-28.0,-11.0,,1.0,,,,
USC00045026,1978,1,18,,,,,0.0,0.0,1829.0,11.0,-83.0,-61.0,,-9999.0,,,,
USC00045026,1978,1,19,,,,,246.0,305.0,2057.0,17.0,-67.0,-11.0,,1.0,,,,
USC00045026,1978,1,2,,,,,0.0,0.0,457.0,44.0,-83.0,-33.0,,-9999.0,,,,
USC00045026,1978,1,20,,,,,0.0,0.0,2057.0,11.0,-122.0,-117.0,,-9999.0,,,,
USC00045026,1978,1,21,,,,,0.0,0.0,2057.0,6.0,-117.0,-106.0,,-9999.0,,,,
USC00045026,1978,1,22,,,,,0.0,0.0,2057.0,6.0,-111.0,-61.0,,-9999.0,,,,
USC00045026,1978,1,23,,,,,0.0,0.0,2057.0,6.0,-111.0,-111.0,,-9999.0,,,,
USC00045026,1978,1,24,,,,,0.0,0.0,2057.0,-22.0,-144.0,-122.0,,-9999.0,,,,
USC00045026,1978,1,25,,,,,0.0,0.0,2057.0,-6.0,-111.0,-78.0,,-9999.0,,,,
USC00045026,1978,1,26,,,,,0.0,0.0,2057.0,17.0,-111.0,-44.0,,-9999.0,,,,
USC00045026,1978,1,27,,,,,0.0,0.0,2032.0,17.0,-111.0,-39.0,,-9999.0,,,,
USC00045026,1978,1,28,,,,,0.0,0.0,2032.0,28.0,-78.0,-56.0,,-9999.0,,,,
USC00045026,1978,1,29,,,,,0.0,0.0,1981.0,44.0,-100.0,-67.0,,-9999.0,,,,
USC00045026,1978,1,3,,,,,51.0,51.0,508.0,44.0,-39.0,0.0,,-9999.0,,,,
USC00045026,1978,1,30,,,,,0.0,0.0,1905.0,44.0,-89.0,-44.0,,-9999.0,,,,
USC00045026,1978,1,31,,,,,0.0,0.0,1829.0,44.0,-89.0,-72.0,,-9999.0,,,,
USC00045026,1978,1,4,,,,,97.0,64.0,559.0,22.0,-56.0,-33.0,,-9999.0,,,,
USC00045026,1978,1,5,,,,,206.0,178.0,686.0,11.0,-39.0,-17.0,,-9999.0,,,,
USC00045026,1978,1,6,,,,,414.0,254.0,914.0,17.0,-11.0,0.0,,-9999.0,,,,
USC00045026,1978,1,7,,,,,0.0,0.0,914.0,28.0,-67.0,-56.0,,-9999.0,,,,
USC00045026,1978,1,8,,,,,0.0,0.0,914.0,17.0,-72.0,-56.0,,-9999.0,,,,
USC00045026,1978,1,9,,,,,89.0,13.0,914.0,33.0,-56.0,6.0,,-9999.0,,,,
USC00045026,1978,2,1,,,,,0.0,0.0,1829.0,39.0,-89.0,-78.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,10,,,,,546.0,660.0,2921.0,17.0,-22.0,0.0,,-9999.0,1.0,,,
USC00045026,1978,2,11,,,,,193.0,229.0,3099.0,6.0,-56.0,-11.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,12,,,,,20.0,13.0,3099.0,-17.0,-122.0,-50.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,13,,,,,1044.0,838.0,3353.0,-11.0,-50.0,-6.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,14,,,,,48.0,51.0,3353.0,-6.0,-150.0,-133.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,15,,,,,0.0,0.0,3302.0,-22.0,-144.0,-89.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,16,,,,,0.0,0.0,3277.0,-11.0,-128.0,-100.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,17,,,,,0.0,0.0,3277.0,-11.0,-128.0,-128.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,18,,,,,0.0,0.0,2946.0,11.0,-128.0,-89.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,19,,,,,0.0,0.0,2896.0,0.0,-100.0,-67.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,2,,,,,0.0,0.0,1778.0,44.0,-94.0,-78.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,20,,,,,0.0,0.0,2845.0,11.0,-83.0,-56.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,21,,,,,0.0,0.0,2794.0,17.0,-78.0,-56.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,22,,,,,0.0,0.0,2438.0,44.0,-72.0,-39.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,23,,,,,0.0,0.0,2388.0,28.0,-111.0,-78.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,24,,,,,0.0,0.0,2337.0,22.0,-83.0,-78.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,25,,,,,0.0,0.0,2184.0,28.0,-89.0,-44.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,26,,,,,0.0,0.0,2134.0,33.0,-72.0,-17.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,27,,,,,13.0,13.0,2083.0,28.0,-44.0,-28.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,28,,,,,33.0,13.0,2083.0,17.0,-39.0,-33.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,29,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,3,,,,,0.0,0.0,1727.0,50.0,-78.0,-67.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,30,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,31,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,4,,,,,0.0,0.0,1676.0,72.0,-67.0,-22.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,5,,,,,84.0,0.0,1473.0,89.0,-22.0,17.0,,1.0,-9999.0,,,
USC00045026,1978,2,6,,,,,531.0,152.0,1626.0,39.0,-11.0,22.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,7,,,,,178.0,178.0,1778.0,22.0,-39.0,-11.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,8,,,,,411.0,203.0,1880.0,6.0,-94.0,-61.0,,-9999.0,-9999.0,,,
USC00045026,1978,2,9,,,,,1173.0,457.0,2286.0,17.0,-72.0,0.0,,-9999.0,1.0,,,
USC00045026,1978,3,1,,,,,33.0,0.0,2083.0,28.0,-39.0,-33.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,10,,,,,33.0,25.0,2642.0,28.0,-89.0,6.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,11,,,,,89.0,102.0,2743.0,22.0,-72.0,-6.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,12,,,,,86.0,102.0,2794.0,11.0,-150.0,-33.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,13,,,,,13.0,0.0,2794.0,11.0,-161.0,-67.0,,-9999.0,1.0,-9999.0,,
USC00045026,1978,3,14,,,,,0.0,0.0,2794.0,22.0,-94.0,-22.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,15,,,,,0.0,0.0,2743.0,33.0,-133.0,-83.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,16,,,,,0.0,0.0,2489.0,56.0,-94.0,17.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,17,,,,,0.0,0.0,2489.0,67.0,-100.0,-22.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,18,,,,,0.0,0.0,2464.0,67.0,-83.0,-61.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,19,,,,,0.0,0.0,2438.0,67.0,-89.0,-50.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,2,,,,,231.0,89.0,2159.0,33.0,-39.0,6.0,,-9999.0,1.0,1.0,,
USC00045026,1978,3,20,,,,,0.0,0.0,2413.0,72.0,-50.0,11.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,21,,,,,178.0,0.0,2413.0,72.0,-72.0,-72.0,,1.0,-9999.0,-9999.0,,
USC00045026,1978,3,22,,,,,345.0,127.0,2540.0,56.0,-83.0,-72.0,,1.0,-9999.0,-9999.0,,
USC00045026,1978,3,23,,,,,20.0,0.0,2540.0,67.0,-72.0,22.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,24,,,,,0.0,0.0,2337.0,56.0,-11.0,11.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,25,,,,,0.0,0.0,2337.0,61.0,-22.0,11.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,26,,,,,0.0,0.0,2235.0,144.0,-6.0,50.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,27,,,,,0.0,0.0,2134.0,89.0,-33.0,28.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,28,,,,,0.0,0.0,2083.0,67.0,-33.0,28.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,29,,,,,0.0,0.0,2032.0,100.0,-17.0,50.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,3,,,,,419.0,203.0,2311.0,17.0,-50.0,6.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,30,,,,,0.0,0.0,1905.0,106.0,6.0,22.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,31,,,,,300.0,38.0,1905.0,67.0,0.0,11.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,4,,,,,848.0,381.0,2692.0,17.0,-39.0,6.0,,1.0,-9999.0,-9999.0,,
USC00045026,1978,3,5,,,,,813.0,356.0,3048.0,11.0,-50.0,0.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,6,,,,,10.0,0.0,2845.0,17.0,-78.0,-67.0,,-9999.0,1.0,-9999.0,,
USC00045026,1978,3,7,,,,,0.0,0.0,2845.0,17.0,-78.0,-67.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,8,,,,,0.0,0.0,2794.0,33.0,-61.0,-50.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,3,9,,,,,51.0,51.0,2794.0,33.0,-56.0,-50.0,,-9999.0,-9999.0,-9999.0,,
USC00045026,1978,4,1,,,,,122.0,76.0,1981.0,33.0,-11.0,6.0,,-9999.0,,,,
USC00045026,1978,4,10,,,,,0.0,0.0,2337.0,83.0,-50.0,44.0,,-9999.0,,,,
USC00045026,1978,4,11,,,,,0.0,0.0,2159.0,122.0,-33.0,67.0,,-9999.0,,,,
USC00045026,1978,4,12,,,,,0.0,0.0,2057.0,122.0,-39.0,61.0,,-9999.0,,,,
USC00045026,1978,4,13,,,,,0.0,0.0,1981.0,122.0,-17.0,67.0,,-9999.0,,,,
USC00045026,1978,4,14,,,,,0.0,0.0,1829.0,100.0,-17.0,39.0,,-9999.0,,,,
USC00045026,1978,4,15,,,,,0.0,0.0,1803.0,67.0,-11.0,11.0,,-9999.0,,,,
USC00045026,1978,4,16,,,,,635.0,330.0,2057.0,28.0,-89.0,-22.0,,1.0,,,,
USC00045026,1978,4,17,,,,,0.0,0.0,2057.0,33.0,-117.0,22.0,,-9999.0,,,,
USC00045026,1978,4,18,,,,,0.0,0.0,2057.0,72.0,-33.0,33.0,,-9999.0,,,,
USC00045026,1978,4,19,,,,,0.0,0.0,1981.0,100.0,-33.0,56.0,,-9999.0,,,,
USC00045026,1978,4,2,,,,,74.0,51.0,1981.0,56.0,-17.0,0.0,,-9999.0,,,,
USC00045026,1978,4,20,,,,,0.0,0.0,1905.0,94.0,-44.0,44.0,,-9999.0,,,,
USC00045026,1978,4,21,,,,,66.0,25.0,1905.0,44.0,-67.0,33.0,,-9999.0,,,,
USC00045026,1978,4,22,,,,,0.0,0.0,1829.0,44.0,-72.0,39.0,,-9999.0,,,,
USC00045026,1978,4,23,,,,,0.0,0.0,1803.0,83.0,-39.0,61.0,,-9999.0,,,,
USC00045026,1978,4,24,,,,,0.0,0.0,1778.0,128.0,-11.0,72.0,,-9999.0,,,,
USC00045026,1978,4,25,,,,,269.0,25.0,1803.0,122.0,0.0,0.0,,-9999.0,,,,
USC00045026,1978,4,26,,,,,91.0,51.0,1803.0,44.0,-28.0,33.0,,-9999.0,,,,
USC00045026,1978,4,27,,,,,38.0,0.0,1778.0,50.0,-33.0,44.0,,-9999.0,,,,
USC00045026,1978,4,28,,,,,0.0,0.0,1778.0,78.0,-17.0,67.0,,-9999.0,,,,
USC00045026,1978,4,29,,,,,0.0,0.0,1702.0,94.0,-39.0,61.0,,-9999.0,,,,
USC00045026,1978,4,3,,,,,13.0,0.0,1981.0,33.0,-44.0,11.0,,-9999.0,,,,
USC00045026,1978,4,30,,,,,5.0,0.0,1676.0,89.0,-6.0,22.0,,-9999.0,,,,
USC00045026,1978,4,31,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,
USC00045026,1978,4,4,,,,,41.0,76.0,2032.0,50.0,-11.0,-11.0,,-9999.0,,,,
USC00045026,1978,4,5,,,,,173.0,178.0,2108.0,17.0,-117.0,-11.0,,-9999.0,,,,
USC00045026,1978,4,6,,,,,0.0,0.0,2108.0,61.0,-17.0,6.0,,-9999.0,,,,
USC00045026,1978,4,7,,,,,340.0,483.0,2591.0,17.0,-44.0,-28.0,,-9999.0,,,,
USC00045026,1978,4,8,,,,,48.0,25.0,2565.0,0.0,-128.0,-50.0,,-9999.0,,,,
USC00045026,1978,4,9,,,,,10.0,0.0,2413.0,22.0,-72.0,6.0,,-9999.0,,,,
USC00045026,1978,5,1,,,,,89.0,51.0,1702.0,33.0,-33.0,22.0,,,,,,
USC00045026,1978,5,10,,,,,0.0,0.0,-9999.0,144.0,-11.0,67.0,,,,,,
USC00045026,1978,5,11,,,,,0.0,0.0,940.0,106.0,-22.0,61.0,,,,,,
USC00045026,1978,5,12,,,,,0.0,0.0,762.0,139.0,-11.0,67.0,,,,,,
USC00045026,1978,5,13,,,,,0.0,0.0,686.0,189.0,0.0,78.0,,,,,,
USC00045026,1978,5,14,,,,,0.0,0.0,610.0,194.0,0.0,78.0,,,,,,
USC00045026,1978,5,15,,,,,0.0,0.0,610.0,167.0,-11.0,72.0,,,,,,
USC00045026,1978,5,16,,,,,0.0,0.0,610.0,89.0,-50.0,17.0,,,,,,
USC00045026,1978,5,17,,,,,0.0,0.0,610.0,89.0,-22.0,61.0,,,,,,
USC00045026,1978,5,18,,,,,0.0,0.0,508.0,133.0,-11.0,83.0,,,,,,
USC00045026,1978,5,19,,,,,0.0,0.0,508.0,167.0,-6.0,94.0,,,,,,
USC00045026,1978,5,2,,,,,0.0,0.0,1600.0,106.0,-33.0,39.0,,,,,,
USC00045026,1978,5,20,,,,,0.0,0.0,483.0,183.0,-6.0,72.0,,,,,,
USC00045026,1978,5,21,,,,,0.0,0.0,483.0,178.0,0.0,83.0,,,,,,
USC00045026,1978,5,22,,,,,0.0,0.0,457.0,167.0,-17.0,67.0,,,,,,
USC00045026,1978,5,23,,,,,0.0,0.0,457.0,133.0,0.0,22.0,,,,,,
USC00045026,1978,5,24,,,,,0.0,0.0,432.0,67.0,-61.0,17.0,,,,,,
USC00045026,1978,5,25,,,,,0.0,0.0,432.0,67.0,-44.0,28.0,,,,,,
USC00045026,1978,5,26,,,,,0.0,0.0,432.0,72.0,-17.0,61.0,,,,,,
USC00045026,1978,5,27,,,,,0.0,0.0,406.0,106.0,-11.0,78.0,,,,,,
USC00045026,1978,5,28,,,,,0.0,0.0,381.0,167.0,0.0,89.0,,,,,,
USC00045026,1978,5,29,,,,,0.0,0.0,356.0,206.0,11.0,111.0,,,,,,
USC00045026,1978,5,3,,,,,0.0,0.0,1448.0,128.0,-22.0,44.0,,,,,,
USC00045026,1978,5,30,,,,,0.0,0.0,330.0,222.0,11.0,106.0,,,,,,
USC00045026,1978,5,31,,,,,0.0,0.0,305.0,211.0,17.0,106.0,,,,,,
USC00045026,1978,5,4,,,,,0.0,0.0,1397.0,139.0,-11.0,56.0,,,,,,
USC00045026,1978,5,5,,,,,0.0,0.0,1372.0,128.0,-22.0,50.0,,,,,,
USC00045026,1978,5,6,,,,,0.0,0.0,1321.0,122.0,-50.0,33.0,,,,,,
USC00045026,1978,5,7,,,,,0.0,0.0,1245.0,78.0,-39.0,56.0,,,,,,
USC00045026,1978,5,8,,,,,0.0,0.0,1219.0,111.0,-22.0,67.0,,,,,,
USC00045026,1978,5,9,,,,,0.0,0.0,1143.0,139.0,-17.0,44.0,,,,,,
USC00045026,1978,6,1,,,,,0.0,0.0,305.0,194.0,6.0,106.0,,,,,,
USC00045026,1978,6,10,,,,,0.0,0.0,127.0,239.0,39.0,83.0,,,,,,
USC00045026,1978,6,11,,,,,0.0,0.0,127.0,200.0,22.0,139.0,,,,,,
USC00045026,1978,6,12,,,,,0.0,0.0,102.0,200.0,6.0,122.0,,,,,,
USC00045026,1978,6,13,,,,,0.0,0.0,76.0,189.0,6.0,117.0,,,,,,
USC00045026,1978,6,14,,,,,0.0,0.0,76.0,183.0,0.0,122.0,,,,,,
USC00045026,1978,6,15,,,,,0.0,0.0,76.0,167.0,-22.0,111.0,,,,,,
USC00045026,1978,6,16,,,,,0.0,0.0,51.0,178.0,0.0,111.0,,,,,,
USC00045026,1978,6,17,,,,,0.0,0.0,51.0,228.0,61.0,139.0,,,,,,
USC00045026,1978,6,18,,,,,5.0,0.0,25.0,189.0,56.0,122.0,,,,,,
USC00045026,1978,6,19,,,,,0.0,0.0,25.0,189.0,0.0,122.0,,,,,,
USC00045026,1978,6,2,,,,,0.0,0.0,254.0,178.0,0.0,100.0,,,,,,
USC00045026,1978,6,20,,,,,0.0,0.0,0.0,206.0,39.0,133.0,,,,,,
USC00045026,1978,6,21,,,,,0.0,0.0,0.0,222.0,28.0,122.0,,,,,,
USC00045026,1978,6,22,,,,,0.0,0.0,0.0,222.0,17.0,72.0,,,,,,
USC00045026,1978,6,23,,,,,0.0,0.0,0.0,228.0,22.0,67.0,,,,,,
USC00045026,1978,6,24,,,,,0.0,0.0,0.0,217.0,17.0,111.0,,,,,,
USC00045026,1978,6,25,,,,,0.0,0.0,0.0,183.0,0.0,89.0,,,,,,
USC00045026,1978,6,26,,,,,0.0,0.0,0.0,167.0,17.0,117.0,,,,,,
USC00045026,1978,6,27,,,,,0.0,0.0,0.0,233.0,39.0,100.0,,,,,,
USC00045026,1978,6,28,,,,,0.0,0.0,0.0,128.0,44.0,100.0,,,,,,
USC00045026,1978,6,29,,,,,0.0,0.0,0.0,144.0,22.0,111.0,,,,,,
USC00045026,1978,6,3,,,,,0.0,0.0,254.0,167.0,-6.0,100.0,,,,,,
USC00045026,1978,6,30,,,,,0.0,0.0,0.0,167.0,22.0,106.0,,,,,,
USC00045026,1978,6,31,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
USC00045026,1978,6,4,,,,,0.0,0.0,229.0,189.0,17.0,111.0,,,,,,
USC00045026,1978,6,5,,,,,0.0,0.0,203.0,206.0,83.0,144.0,,,,,,
USC00045026,1978,6,6,,,,,0.0,0.0,178.0,206.0,22.0,139.0,,,,,,
USC00045026,1978,6,7,,,,,0.0,0.0,178.0,261.0,39.0,144.0,,,,,,
USC00045026,1978,6,8,,,,,0.0,0.0,178.0,233.0,39.0,150.0,,,,,,
USC00045026,1978,6,9,,,,,0.0,0.0,152.0,278.0,44.0,144.0,,,,,,
USC00045026,1978,7,1,,,,,0.0,0.0,0.0,183.0,0.0,100.0,,,,,,
USC00045026,1978,7,10,,,,,0.0,0.0,0.0,244.0,50.0,144.0,,,,,,
USC00045026,1978,7,11,,,,,0.0,0.0,0.0,233.0,17.0,150.0,,,,,,
USC00045026,1978,7,12,,,,,0.0,0.0,0.0,217.0,22.0,139.0,,,,,,
USC00045026,1978,7,13,,,,,0.0,0.0,0.0,217.0,44.0,178.0,,,,,,
USC00045026,1978,7,14,,,,,0.0,0.0,0.0,256.0,61.0,156.0,,,,,,
USC00045026,1978,7,15,,,,,0.0,0.0,0.0,250.0,61.0,144.0,,,,,,
USC00045026,1978,7,16,,,,,0.0,0.0,0.0,250.0,50.0,144.0,,,,,,
USC00045026,1978,7,17,,,,,0.0,0.0,0.0,233.0,33.0,133.0,,,,,,
USC00045026,1978,7,18,,,,,0.0,0.0,0.0,261.0,17.0,122.0,,,,,,
USC00045026,1978,7,19,,,,,0.0,0.0,0.0,256.0,28.0,150.0,,,,,,
USC00045026,1978,7,2,,,,,0.0,0.0,0.0,233.0,-11.0,89.0,,,,,,
USC00045026,1978,7,20,,,,,0.0,0.0,0.0,267.0,17.0,139.0,,,,,,
USC00045026,1978,7,21,,,,,0.0,0.0,0.0,250.0,50.0,144.0,,,,,,
USC00045026,1978,7,22,,,,,0.0,0.0,0.0,278.0,72.0,156.0,,,,,,
USC00045026,1978,7,23,,,,,0.0,0.0,0.0,283.0,72.0,156.0,,,,,,
USC00045026,1978,7,24,,,,,0.0,0.0,0.0,283.0,83.0,167.0,,,,,,
USC00045026,1978,7,25,,,,,25.0,0.0,0.0,283.0,111.0,122.0,,,,,,
USC00045026,1978,7,26,,,,,86.0,0.0,0.0,239.0,94.0,122.0,,,,,,
USC00045026,1978,7,27,,,,,0.0,0.0,0.0,244.0,89.0,156.0,,,,,,
USC00045026,1978,7,28,,,,,0.0,0.0,0.0,233.0,50.0,139.0,,,,,,
USC00045026,1978,7,29,,,,,0.0,0.0,0.0,261.0,50.0,128.0,,,,,,
USC00045026,1978,7,3,,,,,0.0,0.0,0.0,156.0,-17.0,78.0,,,,,,
USC00045026,1978,7,30,,,,,0.0,0.0,0.0,250.0,67.0,150.0,,,,,,
USC00045026,1978,7,31,,,,,0.0,0.0,0.0,278.0,83.0,167.0,,,,,,
USC00045026,1978,7,4,,,,,0.0,0.0,0.0,156.0,0.0,100.0,,,,,,
USC00045026,1978,7,5,,,,,0.0,0.0,0.0,189.0,22.0,122.0,,,,,,
USC00045026,1978,7,6,,,,,0.0,0.0,0.0,200.0,28.0,144.0,,,,,,
USC00045026,1978,7,7,,,,,0.0,0.0,0.0,228.0,28.0,117.0,,,,,,
USC00045026,1978,7,8,,,,,0.0,0.0,0.0,222.0,11.0,122.0,,,,,,
USC00045026,1978,7,9,,,,,0.0,0.0,0.0,239.0,56.0,144.0,,,,,,
USC00045026,1978,8,1,,,,,0.0,0.0,0.0,283.0,83.0,150.0,,,,,,
USC00045026,1978,8,10,,,,,0.0,0.0,0.0,289.0,100.0,156.0,,,,,,
USC00045026,1978,8,11,,,,,3.0,0.0,0.0,250.0,106.0,139.0,,,,,,
USC00045026,1978,8,12,,,,,0.0,0.0,0.0,233.0,78.0,139.0,,,,,,
USC00045026,1978,8,13,,,,,0.0,0.0,0.0,222.0,94.0,117.0,,,,,,
USC00045026,1978,8,14,,,,,0.0,0.0,0.0,256.0,22.0,56.0,,,,,,
USC00045026,1978,8,15,,,,,0.0,0.0,0.0,211.0,50.0,111.0,,,,,,
USC00045026,1978,8,16,,,,,0.0,0.0,0.0,217.0,50.0,111.0,,,,,,
USC00045026,1978,8,17,,,,,0.0,0.0,0.0,194.0,44.0,61.0,,,,,,
USC00045026,1978,8,18,,,,,0.0,0.0,0.0,172.0,28.0,100.0,,,,,,
USC00045026,1978,8,19,,,,,0.0,0.0,0.0,206.0,39.0,100.0,,,,,,
USC00045026,1978,8,2,,,,,0.0,0.0,0.0,267.0,83.0,161.0,,,,,,
USC00045026,1978,8,20,,,,,0.0,0.0,0.0,228.0,39.0,94.0,,,,,,
USC00045026,1978,8,21,,,,,0.0,0.0,0.0,211.0,22.0,83.0,,,,,,
USC00045026,1978,8,22,,,,,0.0,0.0,0.0,200.0,22.0,61.0,,,,,,
USC00045026,1978,8,23,,,,,0.0,0.0,0.0,172.0,-11.0,61.0,,,,,,
USC00045026,1978,8,24,,,,,0.0,0.0,0.0,167.0,-6.0,67.0,,,,,,
USC00045026,1978,8,25,,,,,0.0,0.0,0.0,178.0,11.0,56.0,,,,,,
USC00045026,1978,8,26,,,,,0.0,0.0,0.0,167.0,17.0,83.0,,,,,,
USC00045026,1978,8,27,,,,,0.0,0.0,0.0,172.0,17.0,72.0,,,,,,
USC00045026,1978,8,28,,,,,0.0,0.0,0.0,228.0,56.0,106.0,,,,,,
USC00045026,1978,8,29,,,,,0.0,0.0,0.0,289.0,56.0,106.0,,,,,,
USC00045026,1978,8,3,,,,,0.0,0.0,0.0,267.0,83.0,150.0,,,,,,
USC00045026,1978,8,30,,,,,0.0,0.0,0.0,272.0,56.0,56.0,,,,,,
USC00045026,1978,8,31,,,,,0.0,0.0,0.0,217.0,33.0,56.0,,,,,,
USC00045026,1978,8,4,,,,,0.0,0.0,0.0,283.0,89.0,156.0,,,,,,
USC00045026,1978,8,5,,,,,0.0,0.0,0.0,283.0,78.0,144.0,,,,,,
USC00045026,1978,8,6,,,,,0.0,0.0,0.0,300.0,61.0,161.0,,,,,,
USC00045026,1978,8,7,,,,,0.0,0.0,0.0,289.0,100.0,150.0,,,,,,
USC00045026,1978,8,8,,,,,36.0,0.0,0.0,283.0,106.0,122.0,,,,,,
USC00045026,1978,8,9,,,,,0.0,0.0,0.0,278.0,106.0,167.0,,,,,,
USC00045026,1978,9,1,,,,,0.0,0.0,0.0,211.0,28.0,61.0,,,,,,
USC00045026,1978,9,10,,,,,0.0,0.0,0.0,144.0,11.0,56.0,,,,,,
USC00045026,1978,9,11,,,,,0.0,0.0,0.0,128.0,-17.0,6.0,,,,,,
USC00045026,1978,9,12,,,,,0.0,0.0,0.0,128.0,6.0,39.0,,,,,,
USC00045026,1978,9,13,,,,,0.0,0.0,0.0,161.0,22.0,44.0,,,,,,
USC00045026,1978,9,14,,,,,36.0,0.0,0.0,161.0,33.0,44.0,,,,,,
USC00045026,1978,9,15,,,,,84.0,0.0,0.0,89.0,6.0,6.0,,,,,,
USC00045026,1978,9,16,,,,,0.0,0.0,0.0,139.0,6.0,61.0,,,,,,
USC00045026,1978,9,17,,,,,0.0,0.0,0.0,167.0,28.0,33.0,,,,,,
USC00045026,1978,9,18,,,,,0.0,0.0,0.0,167.0,-39.0,-28.0,,,,,,
USC00045026,1978,9,19,,,,,0.0,0.0,0.0,72.0,-44.0,-44.0,,,,,,
USC00045026,1978,9,2,,,,,0.0,0.0,0.0,250.0,50.0,100.0,,,,,,
USC00045026,1978,9,20,,,,,0.0,0.0,0.0,106.0,-39.0,-11.0,,,,,,
USC00045026,1978,9,21,,,,,0.0,0.0,0.0,133.0,-11.0,0.0,,,,,,
USC00045026,1978,9,22,,,,,0.0,0.0,0.0,156.0,-11.0,17.0,,,,,,
USC00045026,1978,9,23,,,,,0.0,0.0,0.0,211.0,11.0,44.0,,,,,,
USC00045026,1978,9,24,,,,,0.0,0.0,0.0,217.0,28.0,33.0,,,,,,
USC00045026,1978,9,25,,,,,0.0,0.0,0.0,233.0,33.0,50.0,,,,,,
USC00045026,1978,9,26,,,,,0.0,0.0,0.0,256.0,33.0,50.0,,,,,,
USC00045026,1978,9,27,,,,,0.0,0.0,0.0,233.0,50.0,61.0,,,,,,
USC00045026,1978,9,28,,,,,0.0,0.0,0.0,228.0,44.0,44.0,,,,,,
