ID,YEAR,MONTH,DAY,ACMH,ACSH,AWND,FMTM,FRGT,PGTM,PRCP,SNOW,SNWD,TAVG,THIC,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WESD,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT10,WT11,WT12,WT13,WT14,WT16,WT18,WT21,WV01,WV03,WV20
USW00023129,1949,9,11,,,,,,,0.0,0.0,0.0,,,222.0,139.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,12,,,,,,,0.0,0.0,0.0,,,233.0,133.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,13,,,,,,,0.0,0.0,0.0,,,239.0,122.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,14,,,,,,,0.0,0.0,0.0,,,233.0,117.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,15,,,,,,,0.0,0.0,0.0,,,233.0,150.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,16,,,,,,,0.0,0.0,0.0,,,228.0,167.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,17,,,,,,,0.0,0.0,0.0,,,222.0,161.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,18,,,,,,,0.0,0.0,0.0,,,244.0,161.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,19,,,,,,,0.0,0.0,0.0,,,233.0,167.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,2,,,,,,,0.0,0.0,0.0,,,233.0,161.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,20,,,,,,,0.0,0.0,0.0,,,222.0,161.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,21,,,,,,,0.0,0.0,0.0,,,267.0,161.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,22,,,,,,,0.0,0.0,0.0,,,289.0,150.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,23,,,,,,,0.0,0.0,0.0,,,333.0,156.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,24,,,,,,,0.0,0.0,0.0,,,300.0,139.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,25,,,,,,,0.0,0.0,0.0,,,211.0,117.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,26,,,,,,,0.0,0.0,0.0,,,211.0,128.0,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1949,9,27,,,,,,,0.0,0.0,0.0,,,239.0,106.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,28,,,,,,,0.0,0.0,0.0,,,256.0,111.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,29,,,,,,,0.0,0.0,0.0,,,311.0,128.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,3,,,,,,,0.0,0.0,0.0,,,239.0,156.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,30,,,,,,,0.0,0.0,0.0,,,267.0,122.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,31,,,,,,,-9999.0,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1949,9,4,,,,,,,0.0,0.0,0.0,,,244.0,150.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,5,,,,,,,0.0,0.0,0.0,,,267.0,133.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,6,,,,,,,0.0,0.0,0.0,,,328.0,139.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,7,,,,,,,0.0,0.0,0.0,,,383.0,156.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,8,,,,,,,0.0,0.0,0.0,,,317.0,189.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1949,9,9,,,,,,,0.0,0.0,0.0,,,267.0,178.0,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1949,10,1,,,,,,,0.0,0.0,0.0,,,217.0,161.0,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,10,,,,,,,0.0,0.0,0.0,,,200.0,83.0,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,11,,,,,,,0.0,0.0,0.0,,,289.0,100.0,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,12,,,,,,,0.0,0.0,0.0,,,289.0,117.0,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,13,,,,,,,0.0,0.0,0.0,,,211.0,150.0,,,,,,,,,,,1.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,14,,,,,,,0.0,0.0,0.0,,,239.0,150.0,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,15,,,,,,,0.0,0.0,0.0,,,228.0,150.0,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,16,,,,,,,0.0,0.0,0.0,,,178.0,144.0,,,,,,,,,,,1.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,17,,,,,,,0.0,0.0,0.0,,,183.0,150.0,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,18,,,,,,,0.0,0.0,0.0,,,178.0,111.0,,,,,,,,,,,-9999.0,,,,,1.0,-9999.0,,,,,,,1.0,,,,,
USW00023129,1949,10,19,,,,,,,0.0,0.0,0.0,,,178.0,61.0,,,,,,,,,,,-9999.0,,,,,-9999.0,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,2,,,,,,,0.0,0.0,0.0,,,222.0,128.0,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,20,,,,,,,0.0,0.0,0.0,,,167.0,61.0,,,,,,,,,,,-9999.0,,,,,-9999.0,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,21,,,,,,,0.0,0.0,0.0,,,228.0,72.0,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,22,,,,,,,0.0,0.0,0.0,,,267.0,72.0,,,,,,,,,,,-9999.0,,,,,-9999.0,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,23,,,,,,,0.0,0.0,0.0,,,222.0,72.0,,,,,,,,,,,1.0,,,,,-9999.0,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,24,,,,,,,0.0,0.0,0.0,,,250.0,94.0,,,,,,,,,,,1.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,25,,,,,,,0.0,0.0,0.0,,,294.0,106.0,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,26,,,,,,,0.0,0.0,0.0,,,256.0,100.0,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,27,,,,,,,0.0,0.0,0.0,,,228.0,72.0,,,,,,,,,,,1.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,28,,,,,,,0.0,0.0,0.0,,,300.0,89.0,,,,,,,,,,,1.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,29,,,,,,,0.0,0.0,0.0,,,283.0,106.0,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,3,,,,,,,0.0,0.0,0.0,,,217.0,128.0,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,30,,,,,,,0.0,0.0,0.0,,,322.0,117.0,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,31,,,,,,,0.0,0.0,0.0,,,333.0,139.0,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,4,,,,,,,0.0,0.0,0.0,,,211.0,139.0,,,,,,,,,,,1.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,5,,,,,,,0.0,0.0,0.0,,,211.0,139.0,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,6,,,,,,,0.0,0.0,0.0,,,211.0,156.0,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,7,,,,,,,0.0,0.0,0.0,,,206.0,128.0,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,8,,,,,,,0.0,0.0,0.0,,,200.0,117.0,,,,,,,,,,,-9999.0,,,,,1.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,10,9,,,,,,,0.0,0.0,0.0,,,194.0,72.0,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,1,,,,,,,0.0,0.0,0.0,,,333.0,117.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,10,,,,,,,107.0,0.0,0.0,,,178.0,100.0,,,,,,,,,,,1.0,,,,,,-9999.0,,,,,,,1.0,,,,,
USW00023129,1949,11,11,,,,,,,0.0,0.0,0.0,,,217.0,72.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,12,,,,,,,0.0,0.0,0.0,,,289.0,100.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,13,,,,,,,0.0,0.0,0.0,,,322.0,100.0,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,14,,,,,,,0.0,0.0,0.0,,,322.0,122.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,15,,,,,,,0.0,0.0,0.0,,,300.0,111.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,16,,,,,,,0.0,0.0,0.0,,,283.0,89.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,17,,,,,,,0.0,0.0,0.0,,,344.0,106.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,18,,,,,,,0.0,0.0,0.0,,,317.0,117.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,19,,,,,,,0.0,0.0,0.0,,,239.0,111.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,2,,,,,,,0.0,0.0,0.0,,,311.0,100.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,20,,,,,,,0.0,0.0,0.0,,,222.0,83.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,21,,,,,,,0.0,0.0,0.0,,,189.0,78.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,22,,,,,,,0.0,0.0,0.0,,,144.0,89.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,23,,,,,,,0.0,0.0,0.0,,,239.0,78.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,24,,,,,,,0.0,0.0,0.0,,,283.0,78.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,25,,,,,,,0.0,0.0,0.0,,,206.0,111.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,26,,,,,,,0.0,0.0,0.0,,,200.0,122.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,27,,,,,,,0.0,0.0,0.0,,,178.0,122.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,28,,,,,,,0.0,0.0,0.0,,,178.0,111.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,29,,,,,,,0.0,0.0,0.0,,,228.0,56.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,3,,,,,,,0.0,0.0,0.0,,,356.0,139.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,30,,,,,,,0.0,0.0,0.0,,,211.0,78.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,31,,,,,,,-9999.0,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,4,,,,,,,0.0,0.0,0.0,,,356.0,150.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,5,,,,,,,0.0,0.0,0.0,,,294.0,100.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,6,,,,,,,0.0,0.0,0.0,,,289.0,133.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,7,,,,,,,0.0,0.0,0.0,,,206.0,83.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,11,8,,,,,,,0.0,0.0,0.0,,,178.0,122.0,,,,,,,,,,,1.0,,,,,,-9999.0,,,,,,,1.0,,,,,
USW00023129,1949,11,9,,,,,,,178.0,0.0,0.0,,,178.0,117.0,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,,1.0,,,,,
USW00023129,1949,12,1,,,,,,,0.0,0.0,0.0,,,189.0,111.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,10,,,,,,,0.0,0.0,0.0,,,139.0,72.0,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,11,,,,,,,0.0,0.0,0.0,,,133.0,11.0,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,12,,,,,,,0.0,0.0,0.0,,,144.0,0.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,13,,,,,,,0.0,0.0,0.0,,,189.0,17.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,14,,,,,,,0.0,0.0,0.0,,,217.0,39.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,15,,,,,,,0.0,0.0,0.0,,,161.0,67.0,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,,1.0,,,,,
USW00023129,1949,12,16,,,,,,,10.0,0.0,0.0,,,161.0,72.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,1.0,,,,,
USW00023129,1949,12,17,,,,,,,0.0,0.0,0.0,,,167.0,67.0,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,,1.0,,,,,
USW00023129,1949,12,18,,,,,,,262.0,0.0,0.0,,,144.0,100.0,,,,,,,,,,,1.0,,,,,,-9999.0,,,,,,,1.0,,,,,
USW00023129,1949,12,19,,,,,,,64.0,0.0,0.0,,,144.0,67.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,1.0,,,,,
USW00023129,1949,12,2,,,,,,,0.0,0.0,0.0,,,189.0,83.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,20,,,,,,,0.0,0.0,0.0,,,117.0,33.0,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,21,,,,,,,0.0,0.0,0.0,,,139.0,0.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,22,,,,,,,0.0,0.0,0.0,,,239.0,11.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,23,,,,,,,0.0,0.0,0.0,,,206.0,44.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,24,,,,,,,0.0,0.0,0.0,,,161.0,33.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,25,,,,,,,0.0,0.0,0.0,,,194.0,44.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,26,,,,,,,0.0,0.0,0.0,,,189.0,39.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,27,,,,,,,0.0,0.0,0.0,,,250.0,78.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,28,,,,,,,0.0,0.0,0.0,,,222.0,78.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,29,,,,,,,0.0,0.0,0.0,,,200.0,44.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,3,,,,,,,0.0,0.0,0.0,,,222.0,94.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,30,,,,,,,0.0,0.0,0.0,,,211.0,39.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,31,,,,,,,0.0,0.0,0.0,,,200.0,50.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,4,,,,,,,0.0,0.0,0.0,,,261.0,67.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,5,,,,,,,0.0,0.0,0.0,,,200.0,72.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,6,,,,,,,0.0,0.0,0.0,,,167.0,72.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1949,12,7,,,,,,,25.0,0.0,0.0,,,156.0,83.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,1.0,,,,,
USW00023129,1949,12,8,,,,,,,86.0,0.0,0.0,,,156.0,106.0,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,,1.0,,,,,
USW00023129,1949,12,9,,,,,,,0.0,0.0,0.0,,,189.0,94.0,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,1,,,,,,,0.0,0.0,0.0,,,139.0,61.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,10,,,,,,,0.0,0.0,0.0,,,150.0,17.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,11,,,,,,,124.0,0.0,0.0,,,111.0,17.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,
USW00023129,1950,1,12,,,,,,,76.0,0.0,0.0,,,94.0,22.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,
USW00023129,1950,1,13,,,,,,,0.0,0.0,0.0,,,128.0,0.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,14,,,,,,,20.0,0.0,0.0,,,106.0,28.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,1.0,,,,,
USW00023129,1950,1,15,,,,,,,0.0,0.0,0.0,,,156.0,28.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,16,,,,,,,0.0,0.0,0.0,,,167.0,17.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,17,,,,,,,0.0,0.0,0.0,,,161.0,50.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,18,,,,,,,0.0,0.0,0.0,,,144.0,106.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,19,,,,,,,0.0,0.0,0.0,,,172.0,83.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,2,,,,,,,25.0,0.0,0.0,,,139.0,72.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,1.0,,,,,
USW00023129,1950,1,20,,,,,,,0.0,0.0,0.0,,,172.0,83.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,21,,,,,,,0.0,0.0,0.0,,,172.0,78.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,22,,,,,,,0.0,0.0,0.0,,,183.0,100.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,23,,,,,,,0.0,0.0,0.0,,,172.0,94.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,24,,,,,,,0.0,0.0,0.0,,,144.0,78.0,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,25,,,,,,,0.0,0.0,0.0,,,128.0,39.0,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,26,,,,,,,0.0,0.0,0.0,,,167.0,0.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,27,,,,,,,0.0,0.0,0.0,,,150.0,11.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,28,,,,,,,84.0,0.0,0.0,,,111.0,17.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,
USW00023129,1950,1,29,,,,,,,30.0,0.0,0.0,,,106.0,72.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,
USW00023129,1950,1,3,,,,,,,0.0,0.0,0.0,,,122.0,22.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,30,,,,,,,0.0,0.0,0.0,,,133.0,44.0,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,31,,,,,,,0.0,0.0,0.0,,,144.0,28.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,4,,,,,,,0.0,0.0,0.0,,,122.0,0.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,5,,,,,,,0.0,0.0,0.0,,,150.0,0.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,6,,,,,,,0.0,0.0,0.0,,,194.0,-11.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,7,,,,,,,0.0,0.0,0.0,,,167.0,0.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,1,8,,,,,,,218.0,0.0,0.0,,,117.0,44.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,
USW00023129,1950,1,9,,,,,,,0.0,0.0,0.0,,,133.0,39.0,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1950,2,1,,,,,,,0.0,0.0,0.0,,,139.0,17.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,2,10,,,,,,,264.0,0.0,0.0,,,117.0,94.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,
USW00023129,1950,2,11,,,,,,,0.0,0.0,0.0,,,183.0,94.0,,,,,,,,,,,1.0,,,,,,-9999.0,,,,,,,1.0,,,,,
USW00023129,1950,2,12,,,,,,,0.0,0.0,0.0,,,206.0,56.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,2,13,,,,,,,0.0,0.0,0.0,,,244.0,61.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,2,14,,,,,,,0.0,0.0,0.0,,,233.0,61.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,2,15,,,,,,,0.0,0.0,0.0,,,217.0,72.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,2,16,,,,,,,0.0,0.0,0.0,,,189.0,61.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,2,17,,,,,,,0.0,0.0,0.0,,,178.0,72.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,2,18,,,,,,,0.0,0.0,0.0,,,156.0,67.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,2,19,,,,,,,0.0,0.0,0.0,,,128.0,78.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,2,2,,,,,,,0.0,0.0,0.0,,,189.0,50.0,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,2,20,,,,,,,0.0,0.0,0.0,,,139.0,83.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1950,2,21,,,,,,,0.0,0.0,0.0,,,161.0,94.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
