ID,YEAR,MONTH,DAY,DAEV,DAPR,DAWM,EVAP,MDEV,MDPR,MDWM,MNPN,MXPN,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WDMV
USC00049111,1972,10,31,-9999.0,,-9999.0,36.0,-9999.0,,-9999.0,106.0,244.0,0.0,0.0,0.0,233.0,89.0,200.0,80.0
USC00049111,1972,10,4,-9999.0,,-9999.0,28.0,-9999.0,,-9999.0,128.0,244.0,0.0,0.0,0.0,239.0,117.0,200.0,80.0
USC00049111,1972,10,5,-9999.0,,-9999.0,46.0,-9999.0,,-9999.0,89.0,300.0,0.0,0.0,0.0,289.0,67.0,239.0,95.0
USC00049111,1972,10,6,-9999.0,,-9999.0,43.0,-9999.0,,-9999.0,94.0,267.0,0.0,0.0,0.0,361.0,78.0,211.0,82.0
USC00049111,1972,10,7,-9999.0,,-9999.0,46.0,-9999.0,,-9999.0,100.0,272.0,0.0,0.0,0.0,267.0,89.0,233.0,60.0
USC00049111,1972,10,8,-9999.0,,-9999.0,41.0,-9999.0,,-9999.0,94.0,267.0,0.0,0.0,0.0,256.0,78.0,211.0,58.0
USC00049111,1972,10,9,-9999.0,,-9999.0,38.0,-9999.0,,-9999.0,111.0,261.0,0.0,0.0,0.0,244.0,94.0,206.0,89.0
USC00049111,1972,11,1,-9999.0,,-9999.0,38.0,-9999.0,,-9999.0,111.0,250.0,0.0,0.0,0.0,244.0,94.0,211.0,103.0
USC00049111,1972,11,10,-9999.0,,-9999.0,13.0,-9999.0,,-9999.0,128.0,167.0,185.0,0.0,0.0,156.0,111.0,122.0,77.0
USC00049111,1972,11,11,-9999.0,,-9999.0,18.0,-9999.0,,-9999.0,100.0,144.0,175.0,0.0,0.0,139.0,83.0,100.0,126.0
USC00049111,1972,11,12,-9999.0,,-9999.0,28.0,-9999.0,,-9999.0,117.0,172.0,28.0,0.0,0.0,150.0,100.0,122.0,80.0
USC00049111,1972,11,13,-9999.0,,-9999.0,18.0,-9999.0,,-9999.0,44.0,183.0,0.0,0.0,0.0,172.0,33.0,128.0,103.0
USC00049111,1972,11,14,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,106.0,172.0,307.0,0.0,0.0,161.0,94.0,144.0,180.0
USC00049111,1972,11,15,-9999.0,,-9999.0,8.0,-9999.0,,-9999.0,106.0,161.0,0.0,0.0,0.0,161.0,106.0,139.0,74.0
USC00049111,1972,11,16,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,89.0,150.0,312.0,0.0,0.0,144.0,61.0,111.0,101.0
USC00049111,1972,11,17,-9999.0,,-9999.0,18.0,-9999.0,,-9999.0,72.0,167.0,46.0,0.0,0.0,167.0,67.0,144.0,119.0
USC00049111,1972,11,18,-9999.0,,-9999.0,30.0,-9999.0,,-9999.0,83.0,167.0,0.0,0.0,0.0,172.0,72.0,139.0,79.0
USC00049111,1972,11,19,-9999.0,,-9999.0,23.0,-9999.0,,-9999.0,50.0,172.0,0.0,0.0,0.0,178.0,39.0,150.0,106.0
USC00049111,1972,11,2,-9999.0,,-9999.0,46.0,-9999.0,,-9999.0,106.0,278.0,0.0,0.0,0.0,283.0,89.0,261.0,288.0
USC00049111,1972,11,20,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1972,11,21,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1972,11,22,3.0,,3.0,-9999.0,84.0,,418.0,44.0,167.0,0.0,0.0,0.0,172.0,33.0,133.0,-9999.0
USC00049111,1972,11,23,-9999.0,,-9999.0,33.0,-9999.0,,-9999.0,44.0,222.0,0.0,0.0,0.0,206.0,33.0,178.0,89.0
USC00049111,1972,11,24,-9999.0,,-9999.0,43.0,-9999.0,,-9999.0,39.0,183.0,0.0,0.0,0.0,194.0,28.0,161.0,150.0
USC00049111,1972,11,25,-9999.0,,-9999.0,43.0,-9999.0,,-9999.0,94.0,233.0,0.0,0.0,0.0,244.0,78.0,206.0,116.0
USC00049111,1972,11,26,-9999.0,,-9999.0,46.0,-9999.0,,-9999.0,106.0,228.0,0.0,0.0,0.0,239.0,83.0,200.0,140.0
USC00049111,1972,11,27,-9999.0,,-9999.0,48.0,-9999.0,,-9999.0,94.0,233.0,0.0,0.0,0.0,256.0,89.0,194.0,164.0
USC00049111,1972,11,28,-9999.0,,-9999.0,43.0,-9999.0,,-9999.0,94.0,233.0,0.0,0.0,0.0,244.0,78.0,211.0,116.0
USC00049111,1972,11,29,-9999.0,,-9999.0,41.0,-9999.0,,-9999.0,89.0,244.0,0.0,0.0,0.0,256.0,78.0,217.0,98.0
USC00049111,1972,11,3,-9999.0,,-9999.0,41.0,-9999.0,,-9999.0,106.0,278.0,0.0,0.0,0.0,267.0,89.0,233.0,77.0
USC00049111,1972,11,30,-9999.0,,-9999.0,36.0,-9999.0,,-9999.0,94.0,244.0,0.0,0.0,0.0,261.0,83.0,211.0,101.0
USC00049111,1972,11,31,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1972,11,4,-9999.0,,-9999.0,8.0,-9999.0,,-9999.0,128.0,139.0,142.0,0.0,0.0,239.0,117.0,211.0,63.0
USC00049111,1972,11,5,-9999.0,,-9999.0,28.0,-9999.0,,-9999.0,111.0,228.0,0.0,0.0,0.0,211.0,100.0,178.0,72.0
USC00049111,1972,11,6,-9999.0,,-9999.0,30.0,-9999.0,,-9999.0,106.0,239.0,0.0,0.0,0.0,222.0,89.0,189.0,82.0
USC00049111,1972,11,7,-9999.0,,-9999.0,28.0,-9999.0,,-9999.0,133.0,217.0,61.0,0.0,0.0,200.0,122.0,178.0,69.0
USC00049111,1972,11,8,-9999.0,,-9999.0,33.0,-9999.0,,-9999.0,111.0,217.0,0.0,0.0,0.0,206.0,94.0,161.0,87.0
USC00049111,1972,11,9,-9999.0,,-9999.0,30.0,-9999.0,,-9999.0,100.0,189.0,0.0,0.0,0.0,183.0,89.0,150.0,68.0
USC00049111,1972,12,1,-9999.0,,-9999.0,36.0,-9999.0,,-9999.0,100.0,239.0,0.0,0.0,0.0,267.0,89.0,222.0,113.0
USC00049111,1972,12,10,-9999.0,,-9999.0,23.0,-9999.0,,-9999.0,-17.0,122.0,0.0,0.0,0.0,111.0,-28.0,72.0,95.0
USC00049111,1972,12,11,-9999.0,,-9999.0,25.0,-9999.0,,-9999.0,-17.0,133.0,0.0,0.0,0.0,122.0,-33.0,89.0,50.0
USC00049111,1972,12,12,-9999.0,,-9999.0,20.0,-9999.0,,-9999.0,6.0,111.0,0.0,0.0,0.0,117.0,-44.0,89.0,113.0
USC00049111,1972,12,13,-9999.0,,-9999.0,30.0,-9999.0,,-9999.0,-6.0,139.0,0.0,0.0,0.0,206.0,-22.0,139.0,76.0
USC00049111,1972,12,14,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1972,12,15,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1972,12,16,3.0,,3.0,-9999.0,84.0,,235.0,89.0,194.0,0.0,0.0,0.0,183.0,83.0,144.0,-9999.0
USC00049111,1972,12,17,-9999.0,,-9999.0,33.0,-9999.0,,-9999.0,106.0,206.0,0.0,0.0,0.0,200.0,94.0,156.0,92.0
USC00049111,1972,12,18,-9999.0,,-9999.0,36.0,-9999.0,,-9999.0,117.0,217.0,0.0,0.0,0.0,211.0,106.0,178.0,72.0
USC00049111,1972,12,19,-9999.0,,-9999.0,38.0,-9999.0,,-9999.0,111.0,222.0,0.0,0.0,0.0,217.0,106.0,189.0,85.0
USC00049111,1972,12,2,-9999.0,,-9999.0,15.0,-9999.0,,-9999.0,-6.0,172.0,0.0,0.0,0.0,222.0,-22.0,133.0,42.0
USC00049111,1972,12,20,-9999.0,,-9999.0,36.0,-9999.0,,-9999.0,100.0,206.0,0.0,0.0,0.0,200.0,89.0,156.0,66.0
USC00049111,1972,12,21,-9999.0,,-9999.0,30.0,-9999.0,,-9999.0,83.0,200.0,0.0,0.0,0.0,189.0,72.0,150.0,69.0
USC00049111,1972,12,22,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1972,12,23,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1972,12,24,3.0,,3.0,-9999.0,99.0,,270.0,83.0,217.0,0.0,0.0,0.0,211.0,72.0,167.0,-9999.0
USC00049111,1972,12,25,-9999.0,,-9999.0,33.0,-9999.0,,-9999.0,78.0,200.0,0.0,0.0,0.0,194.0,72.0,150.0,-9999.0
USC00049111,1972,12,26,-9999.0,,2.0,30.0,-9999.0,,64.0,78.0,194.0,0.0,0.0,0.0,189.0,67.0,144.0,-9999.0
USC00049111,1972,12,27,-9999.0,,-9999.0,36.0,-9999.0,,-9999.0,89.0,211.0,0.0,0.0,0.0,206.0,78.0,156.0,122.0
USC00049111,1972,12,28,-9999.0,,-9999.0,43.0,-9999.0,,-9999.0,94.0,206.0,10.0,0.0,0.0,194.0,83.0,161.0,126.0
USC00049111,1972,12,29,-9999.0,,-9999.0,33.0,-9999.0,,-9999.0,117.0,211.0,0.0,0.0,0.0,206.0,94.0,144.0,153.0
USC00049111,1972,12,3,-9999.0,,-9999.0,15.0,-9999.0,,-9999.0,78.0,161.0,0.0,0.0,0.0,156.0,44.0,128.0,63.0
USC00049111,1972,12,30,-9999.0,,-9999.0,30.0,-9999.0,,-9999.0,39.0,194.0,0.0,0.0,0.0,200.0,33.0,133.0,132.0
USC00049111,1972,12,31,-9999.0,,-9999.0,33.0,-9999.0,,-9999.0,39.0,128.0,0.0,0.0,0.0,133.0,28.0,106.0,148.0
USC00049111,1972,12,4,-9999.0,,-9999.0,10.0,-9999.0,,-9999.0,106.0,144.0,124.0,0.0,0.0,122.0,72.0,89.0,105.0
USC00049111,1972,12,5,-9999.0,,-9999.0,15.0,-9999.0,,-9999.0,111.0,139.0,0.0,0.0,0.0,133.0,89.0,94.0,80.0
USC00049111,1972,12,6,-9999.0,,-9999.0,8.0,-9999.0,,-9999.0,100.0,144.0,102.0,0.0,0.0,139.0,94.0,100.0,103.0
USC00049111,1972,12,7,-9999.0,,-9999.0,10.0,-9999.0,,-9999.0,28.0,128.0,97.0,0.0,0.0,117.0,-11.0,67.0,50.0
USC00049111,1972,12,8,-9999.0,,-9999.0,10.0,-9999.0,,-9999.0,0.0,128.0,79.0,0.0,0.0,122.0,-17.0,89.0,48.0
USC00049111,1972,12,9,-9999.0,,-9999.0,18.0,-9999.0,,-9999.0,-11.0,139.0,0.0,0.0,0.0,133.0,-28.0,94.0,72.0
USC00049111,1973,1,1,-9999.0,,-9999.0,30.0,-9999.0,,-9999.0,17.0,156.0,0.0,0.0,0.0,161.0,-11.0,122.0,76.0
USC00049111,1973,1,10,-9999.0,,-9999.0,8.0,-9999.0,,-9999.0,83.0,150.0,79.0,0.0,0.0,144.0,72.0,106.0,56.0
USC00049111,1973,1,11,-9999.0,,-9999.0,10.0,-9999.0,,-9999.0,72.0,178.0,173.0,0.0,0.0,156.0,56.0,139.0,103.0
USC00049111,1973,1,12,-9999.0,,-9999.0,23.0,-9999.0,,-9999.0,44.0,206.0,0.0,0.0,0.0,194.0,33.0,156.0,79.0
USC00049111,1973,1,13,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,200.0,-9999.0,-9999.0,-9999.0
USC00049111,1973,1,14,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1973,1,15,3.0,,3.0,-9999.0,185.0,,237.0,78.0,206.0,0.0,0.0,0.0,-9999.0,67.0,156.0,-9999.0
USC00049111,1973,1,16,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,111.0,139.0,284.0,0.0,0.0,156.0,106.0,122.0,156.0
USC00049111,1973,1,17,-9999.0,,-9999.0,20.0,-9999.0,,-9999.0,89.0,139.0,46.0,0.0,0.0,133.0,83.0,100.0,148.0
USC00049111,1973,1,18,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,78.0,150.0,533.0,0.0,0.0,139.0,72.0,100.0,137.0
USC00049111,1973,1,19,-9999.0,,-9999.0,8.0,-9999.0,,-9999.0,39.0,144.0,43.0,0.0,0.0,150.0,-6.0,111.0,154.0
USC00049111,1973,1,2,-9999.0,,-9999.0,36.0,-9999.0,,-9999.0,11.0,156.0,0.0,0.0,0.0,167.0,-17.0,117.0,142.0
USC00049111,1973,1,20,-9999.0,,-9999.0,13.0,-9999.0,,-9999.0,33.0,189.0,0.0,0.0,0.0,133.0,33.0,117.0,130.0
USC00049111,1973,1,21,-9999.0,,-9999.0,28.0,-9999.0,,-9999.0,39.0,128.0,0.0,0.0,0.0,144.0,17.0,117.0,103.0
USC00049111,1973,1,22,-9999.0,,-9999.0,25.0,-9999.0,,-9999.0,39.0,161.0,0.0,0.0,0.0,183.0,39.0,144.0,138.0
USC00049111,1973,1,23,-9999.0,,-9999.0,20.0,-9999.0,,-9999.0,39.0,161.0,0.0,0.0,0.0,167.0,0.0,150.0,71.0
USC00049111,1973,1,24,-9999.0,,-9999.0,23.0,-9999.0,,-9999.0,22.0,167.0,0.0,0.0,0.0,172.0,11.0,144.0,100.0
USC00049111,1973,1,25,-9999.0,,-9999.0,20.0,-9999.0,,-9999.0,56.0,178.0,5.0,0.0,0.0,167.0,50.0,94.0,63.0
USC00049111,1973,1,26,-9999.0,,-9999.0,23.0,-9999.0,,-9999.0,39.0,144.0,10.0,0.0,0.0,128.0,-11.0,111.0,122.0
USC00049111,1973,1,27,-9999.0,,-9999.0,20.0,-9999.0,,-9999.0,33.0,150.0,0.0,0.0,0.0,183.0,6.0,133.0,82.0
USC00049111,1973,1,28,-9999.0,,-9999.0,25.0,-9999.0,,-9999.0,33.0,167.0,0.0,0.0,0.0,194.0,-6.0,156.0,84.0
USC00049111,1973,1,29,-9999.0,,-9999.0,20.0,-9999.0,,-9999.0,78.0,161.0,18.0,0.0,0.0,172.0,72.0,133.0,95.0
USC00049111,1973,1,3,-9999.0,,-9999.0,18.0,-9999.0,,-9999.0,22.0,183.0,8.0,0.0,0.0,178.0,0.0,139.0,116.0
USC00049111,1973,1,30,-9999.0,,-9999.0,8.0,-9999.0,,-9999.0,89.0,161.0,48.0,0.0,0.0,161.0,83.0,128.0,114.0
USC00049111,1973,1,31,-9999.0,,-9999.0,13.0,-9999.0,,-9999.0,39.0,167.0,0.0,0.0,0.0,161.0,17.0,128.0,130.0
USC00049111,1973,1,4,-9999.0,,-9999.0,25.0,-9999.0,,-9999.0,6.0,139.0,0.0,0.0,0.0,139.0,-22.0,83.0,121.0
USC00049111,1973,1,5,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1973,1,6,2.0,,2.0,-9999.0,53.0,,298.0,11.0,133.0,0.0,0.0,0.0,144.0,-44.0,100.0,-9999.0
USC00049111,1973,1,7,-9999.0,,-9999.0,20.0,-9999.0,,-9999.0,-39.0,139.0,0.0,0.0,0.0,128.0,-50.0,94.0,105.0
USC00049111,1973,1,8,-9999.0,,-9999.0,10.0,-9999.0,,-9999.0,56.0,144.0,71.0,0.0,0.0,133.0,44.0,89.0,137.0
USC00049111,1973,1,9,-9999.0,,-9999.0,8.0,-9999.0,,-9999.0,100.0,144.0,61.0,0.0,0.0,139.0,89.0,100.0,106.0
USC00049111,1973,2,1,-9999.0,,-9999.0,18.0,-9999.0,,-9999.0,44.0,172.0,0.0,0.0,0.0,189.0,28.0,139.0,63.0
USC00049111,1973,2,10,-9999.0,,-9999.0,33.0,-9999.0,,-9999.0,111.0,167.0,330.0,0.0,0.0,156.0,83.0,144.0,146.0
USC00049111,1973,2,11,-9999.0,,-9999.0,38.0,-9999.0,,-9999.0,56.0,167.0,358.0,0.0,0.0,144.0,56.0,106.0,48.0
USC00049111,1973,2,12,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,94.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1973,2,13,2.0,,2.0,-9999.0,3.0,,193.0,83.0,178.0,432.0,0.0,0.0,161.0,50.0,122.0,-9999.0
USC00049111,1973,2,14,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1973,2,15,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1973,2,16,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1973,2,17,4.0,,4.0,-9999.0,127.0,,303.0,111.0,200.0,0.0,0.0,0.0,183.0,94.0,128.0,-9999.0
USC00049111,1973,2,18,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1973,2,19,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1973,2,2,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1973,2,20,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1973,2,21,4.0,,4.0,-9999.0,130.0,,422.0,83.0,228.0,0.0,0.0,0.0,222.0,72.0,183.0,-9999.0
USC00049111,1973,2,22,-9999.0,,-9999.0,25.0,-9999.0,,-9999.0,56.0,200.0,0.0,0.0,0.0,222.0,44.0,156.0,80.0
USC00049111,1973,2,23,-9999.0,,-9999.0,30.0,-9999.0,,-9999.0,67.0,200.0,0.0,0.0,0.0,183.0,50.0,156.0,117.0
USC00049111,1973,2,24,-9999.0,,-9999.0,43.0,-9999.0,,-9999.0,100.0,217.0,48.0,0.0,0.0,183.0,100.0,167.0,166.0
USC00049111,1973,2,25,-9999.0,,-9999.0,25.0,-9999.0,,-9999.0,89.0,222.0,0.0,0.0,0.0,194.0,78.0,156.0,68.0
USC00049111,1973,2,26,-9999.0,,-9999.0,10.0,-9999.0,,-9999.0,83.0,211.0,10.0,0.0,0.0,178.0,72.0,144.0,64.0
USC00049111,1973,2,27,-9999.0,,-9999.0,18.0,-9999.0,,-9999.0,133.0,161.0,71.0,0.0,0.0,156.0,122.0,150.0,108.0
USC00049111,1973,2,28,-9999.0,,-9999.0,33.0,-9999.0,,-9999.0,111.0,189.0,249.0,0.0,0.0,167.0,100.0,144.0,93.0
USC00049111,1973,2,29,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1973,2,3,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,64.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1973,2,30,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1973,2,31,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1973,2,4,3.0,,3.0,-9999.0,91.0,,330.0,67.0,167.0,142.0,0.0,0.0,183.0,56.0,156.0,-9999.0
USC00049111,1973,2,5,-9999.0,,-9999.0,5.0,-9999.0,,-9999.0,50.0,167.0,5.0,0.0,0.0,167.0,39.0,106.0,87.0
USC00049111,1973,2,6,-9999.0,,-9999.0,20.0,-9999.0,,-9999.0,83.0,156.0,119.0,0.0,0.0,161.0,106.0,133.0,164.0
USC00049111,1973,2,7,-9999.0,,-9999.0,23.0,-9999.0,,-9999.0,83.0,167.0,122.0,0.0,0.0,183.0,106.0,144.0,63.0
USC00049111,1973,2,8,-9999.0,,-9999.0,5.0,-9999.0,,-9999.0,83.0,167.0,8.0,0.0,0.0,167.0,100.0,150.0,48.0
USC00049111,1973,2,9,-9999.0,,-9999.0,13.0,-9999.0,,-9999.0,94.0,194.0,0.0,0.0,0.0,172.0,106.0,117.0,47.0
USC00049111,1973,3,1,-9999.0,-9999.0,-9999.0,13.0,-9999.0,-9999.0,-9999.0,111.0,206.0,0.0,0.0,0.0,172.0,78.0,144.0,71.0
USC00049111,1973,3,10,-9999.0,-9999.0,-9999.0,30.0,-9999.0,-9999.0,-9999.0,94.0,211.0,0.0,0.0,0.0,172.0,72.0,139.0,47.0
USC00049111,1973,3,11,-9999.0,-9999.0,-9999.0,48.0,-9999.0,-9999.0,-9999.0,89.0,206.0,180.0,0.0,0.0,144.0,67.0,117.0,101.0
USC00049111,1973,3,12,-9999.0,-9999.0,-9999.0,18.0,-9999.0,-9999.0,-9999.0,56.0,200.0,33.0,0.0,0.0,156.0,33.0,117.0,103.0
USC00049111,1973,3,13,-9999.0,-9999.0,-9999.0,18.0,-9999.0,-9999.0,-9999.0,72.0,183.0,0.0,0.0,0.0,144.0,44.0,117.0,95.0
USC00049111,1973,3,14,-9999.0,-9999.0,-9999.0,23.0,-9999.0,-9999.0,-9999.0,39.0,211.0,0.0,0.0,0.0,183.0,22.0,150.0,92.0
USC00049111,1973,3,15,-9999.0,-9999.0,-9999.0,28.0,-9999.0,-9999.0,-9999.0,50.0,228.0,0.0,0.0,0.0,200.0,50.0,128.0,109.0
USC00049111,1973,3,16,-9999.0,-9999.0,-9999.0,25.0,-9999.0,-9999.0,-9999.0,56.0,217.0,0.0,0.0,0.0,194.0,61.0,133.0,66.0
USC00049111,1973,3,17,-9999.0,-9999.0,-9999.0,23.0,-9999.0,-9999.0,-9999.0,61.0,206.0,0.0,0.0,0.0,183.0,67.0,144.0,79.0
USC00049111,1973,3,18,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1973,3,19,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1973,3,2,-9999.0,-9999.0,-9999.0,30.0,-9999.0,-9999.0,-9999.0,83.0,222.0,0.0,0.0,0.0,189.0,89.0,167.0,97.0
USC00049111,1973,3,20,3.0,-9999.0,3.0,-9999.0,30.0,-9999.0,386.0,56.0,183.0,457.0,0.0,0.0,178.0,50.0,100.0,-9999.0
USC00049111,1973,3,21,-9999.0,-9999.0,-9999.0,18.0,-9999.0,-9999.0,-9999.0,50.0,161.0,173.0,0.0,0.0,111.0,22.0,100.0,82.0
USC00049111,1973,3,22,-9999.0,-9999.0,-9999.0,20.0,-9999.0,-9999.0,-9999.0,33.0,139.0,0.0,0.0,0.0,122.0,17.0,89.0,21.0
USC00049111,1973,3,23,-9999.0,-9999.0,-9999.0,23.0,-9999.0,-9999.0,-9999.0,33.0,189.0,0.0,0.0,0.0,172.0,17.0,156.0,187.0
USC00049111,1973,3,24,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1973,3,25,2.0,-9999.0,2.0,-9999.0,46.0,-9999.0,126.0,67.0,200.0,0.0,0.0,0.0,172.0,44.0,106.0,-9999.0
USC00049111,1973,3,26,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1973,3,27,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1973,3,28,3.0,-9999.0,3.0,-9999.0,30.0,-9999.0,219.0,61.0,183.0,0.0,0.0,0.0,144.0,39.0,128.0,-9999.0
USC00049111,1973,3,29,-9999.0,-9999.0,-9999.0,33.0,-9999.0,-9999.0,-9999.0,39.0,161.0,0.0,0.0,0.0,150.0,33.0,100.0,58.0
USC00049111,1973,3,3,-9999.0,-9999.0,-9999.0,33.0,-9999.0,-9999.0,-9999.0,56.0,217.0,0.0,0.0,0.0,172.0,39.0,111.0,80.0
USC00049111,1973,3,30,-9999.0,-9999.0,-9999.0,33.0,-9999.0,-9999.0,-9999.0,61.0,167.0,0.0,0.0,0.0,156.0,44.0,122.0,240.0
USC00049111,1973,3,31,-9999.0,-9999.0,-9999.0,36.0,-9999.0,-9999.0,-9999.0,72.0,172.0,0.0,0.0,0.0,161.0,61.0,122.0,108.0
USC00049111,1973,3,4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,78.0,189.0,124.0,0.0,0.0,128.0,56.0,106.0,71.0
USC00049111,1973,3,5,-9999.0,-9999.0,-9999.0,25.0,-9999.0,-9999.0,-9999.0,61.0,211.0,0.0,0.0,0.0,172.0,50.0,139.0,85.0
USC00049111,1973,3,6,-9999.0,-9999.0,-9999.0,28.0,-9999.0,-9999.0,-9999.0,89.0,200.0,99.0,0.0,0.0,150.0,50.0,106.0,64.0
USC00049111,1973,3,7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1973,3,8,2.0,2.0,2.0,-9999.0,43.0,196.0,132.0,61.0,200.0,-9999.0,0.0,0.0,161.0,50.0,133.0,-9999.0
USC00049111,1973,3,9,-9999.0,-9999.0,-9999.0,28.0,-9999.0,-9999.0,-9999.0,56.0,200.0,0.0,0.0,0.0,161.0,44.0,133.0,127.0
USC00049111,1973,4,1,-9999.0,,-9999.0,28.0,-9999.0,,-9999.0,50.0,189.0,0.0,0.0,0.0,183.0,39.0,144.0,93.0
USC00049111,1973,4,10,-9999.0,,-9999.0,41.0,-9999.0,,-9999.0,83.0,256.0,0.0,0.0,0.0,239.0,67.0,206.0,101.0
USC00049111,1973,4,11,-9999.0,,-9999.0,43.0,-9999.0,,-9999.0,89.0,261.0,0.0,0.0,0.0,244.0,83.0,206.0,90.0
USC00049111,1973,4,12,-9999.0,,-9999.0,38.0,-9999.0,,-9999.0,117.0,239.0,0.0,0.0,0.0,222.0,94.0,183.0,66.0
USC00049111,1973,4,13,-9999.0,,-9999.0,30.0,-9999.0,,-9999.0,100.0,206.0,0.0,0.0,0.0,200.0,89.0,156.0,69.0
